accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
181	0.8070	0.6086	0.3434	0.7685	0.1703	0.8902	17.1000	0.0634	873.0000	82.0000	0.0939	886.0000
182	0.8387	0.6176	0.3466	0.7384	0.1772	0.8912	16.8000	0.0662	907.0000	85.0000	0.0937	921.0000
183	0.8473	0.6106	0.3595	0.7822	0.1875	0.8988	16.9000	0.0633	831.0000	82.0000	0.0987	865.0000
184	0.8054	0.6205	0.3546	0.7726	0.1820	0.8796	17.0000	0.0774	890.0000	86.0000	0.0966	912.0000
185	0.8124	0.6148	0.3565	0.7703	0.1668	0.8765	17.1000	0.0665	903.0000	89.0000	0.0986	919.0000
186	0.8420	0.6069	0.3397	0.7205	0.1679	0.8876	17.0000	0.0634	807.0000	88.0000	0.1090	844.0000
187	0.8420	0.6069	0.3466	0.7537	0.1760	0.8921	17.0000	0.0734	868.0000	82.0000	0.0945	883.0000
188	0.8357	0.6168	0.3514	0.7932	0.1766	0.8932	17.0000	0.0604	862.0000	78.0000	0.0905	897.0000
189	0.8264	0.6152	0.3565	0.7591	0.1919	0.8750	17.0000	0.0786	897.0000	93.0000	0.1037	930.0000
190	0.8243	0.6234	0.3632	0.7532	0.1758	0.8811	16.9000	0.0700	887.0000	89.0000	0.1003	906.0000
191	0.8044	0.6185	0.3614	0.7380	0.1743	0.8710	17.1000	0.0785	868.0000	92.0000	0.1060	876.0000
192	0.8415	0.6164	0.3538	0.7718	0.1845	0.8930	17.0000	0.0626	809.0000	78.0000	0.0964	820.0000
193	0.8317	0.6230	0.3583	0.7600	0.1907	0.8887	17.1000	0.0709	826.0000	84.0000	0.1017	873.0000
194	0.8225	0.6226	0.3614	0.7380	0.1814	0.8727	16.9000	0.0887	841.0000	96.0000	0.1141	857.0000
195	0.8176	0.6086	0.3406	0.7762	0.1756	0.8873	17.1000	0.0676	841.0000	82.0000	0.0975	860.0000
196	0.8107	0.6156	0.3546	0.7677	0.1589	0.8762	16.9000	0.0664	836.0000	84.0000	0.1005	842.0000
197	0.8192	0.6148	0.3534	0.7562	0.1671	0.8827	17.1000	0.0707	849.0000	81.0000	0.0954	870.0000
198	0.8210	0.6238	0.3595	0.7574	0.1871	0.8892	17.0000	0.0782	843.0000	91.0000	0.1079	852.0000
199	0.8215	0.6102	0.3590	0.7395	0.1758	0.8792	17.1000	0.0870	838.0000	87.0000	0.1038	881.0000
200	0.8085	0.6156	0.3602	0.7598	0.1718	0.8716	16.9000	0.0833	856.0000	92.0000	0.1075	863.0000
201	0.8378	0.6160	0.3595	0.7432	0.1684	0.8806	16.9000	0.0713	865.0000	85.0000	0.0983	890.0000
