accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed
713	0.3624	0.3661	0.1775	0.8513	0.0295	0.6183	33.5000	0.2917	2.5853	106.0000	0.3118	346.0000	0.2305	340.0000	1475.0000
714	0.3537	0.3672	0.1832	0.8618	0.0264	0.6250	33.8750	0.3265	2.6748	112.0000	0.3120	368.0000	0.2502	369.0000	1475.0000
715	0.3537	0.3656	0.1768	0.8705	0.0238	0.6404	34.3750	0.3102	2.5936	108.0000	0.3112	352.0000	0.2319	342.0000	1475.0000
716	0.3576	0.3694	0.1740	0.8540	0.0283	0.6710	33.5000	0.2998	2.5237	108.0000	0.2919	374.0000	0.2434	359.0000	1475.0000
717	0.3508	0.3694	0.1691	0.8659	0.0274	0.6187	33.6250	0.3125	2.7500	110.0000	0.3354	335.0000	0.2115	312.0000	1475.0000
718	0.3644	0.3700	0.1718	0.8587	0.0259	0.6465	34.3750	0.2718	2.6934	114.0000	0.3175	367.0000	0.2366	349.0000	1475.0000
719	0.4093	0.3705	0.1771	0.8873	0.0262	0.6777	33.8750	0.2511	2.8309	96.0000	0.2909	334.0000	0.2325	343.0000	1475.0000
720	0.3912	0.3667	0.1578	0.8841	0.0249	0.6353	34.0000	0.2898	2.7540	100.0000	0.3226	316.0000	0.2095	309.0000	1475.0000
721	0.3619	0.3634	0.1572	0.8836	0.0251	0.6338	33.3750	0.3130	2.8706	95.0000	0.3322	291.0000	0.1939	286.0000	1475.0000
722	0.3581	0.3683	0.1705	0.8571	0.0271	0.6545	34.3750	0.2714	2.6815	101.0000	0.2936	352.0000	0.2278	336.0000	1475.0000
723	0.3634	0.3650	0.1534	0.8601	0.0271	0.6391	33.8750	0.3049	2.5370	101.0000	0.3033	336.0000	0.2197	324.0000	1475.0000
724	0.2796	0.3590	0.1653	0.8632	0.0233	0.5593	33.8750	0.3730	2.7030	116.0000	0.3602	327.0000	0.2237	330.0000	1475.0000
725	0.3453	0.3628	0.1640	0.8509	0.0239	0.6436	34.1250	0.2858	2.6240	108.0000	0.3086	355.0000	0.2434	359.0000	1475.0000
726	0.3345	0.3733	0.1813	0.8592	0.0272	0.6426	34.1250	0.2834	2.6337	107.0000	0.2846	382.0000	0.2536	374.0000	1475.0000
727	0.3264	0.3700	0.1718	0.8531	0.0272	0.6289	33.8750	0.2882	2.4733	110.0000	0.2965	380.0000	0.2536	374.0000	1475.0000
728	0.3582	0.3782	0.1786	0.8534	0.0283	0.6228	33.7500	0.3174	2.6628	109.0000	0.3141	356.0000	0.2353	347.0000	1475.0000
729	0.3354	0.3650	0.1662	0.8754	0.0257	0.6246	33.8750	0.2925	2.5643	102.0000	0.3045	341.0000	0.2163	319.0000	1475.0000
730	0.4072	0.3716	0.1742	0.8821	0.0307	0.6745	34.1250	0.2590	2.5845	100.0000	0.2703	378.0000	0.2447	361.0000	1475.0000
731	0.3414	0.3777	0.1726	0.8508	0.0282	0.6227	33.7500	0.3067	2.7291	110.0000	0.3081	366.0000	0.2427	358.0000	1475.0000
732	0.3969	0.3639	0.1787	0.8680	0.0258	0.6314	34.3750	0.2967	2.8037	108.0000	0.3205	345.0000	0.2210	326.0000	1475.0000
733	0.3803	0.3661	0.1948	0.8451	0.0317	0.6433	34.5000	0.2930	2.7056	107.0000	0.2869	380.0000	0.2441	360.0000	1475.0000
734	0.3633	0.3678	0.1582	0.8725	0.0253	0.6366	33.7500	0.2952	2.6840	96.0000	0.3009	324.0000	0.2081	307.0000	1475.0000
735	0.3519	0.3749	0.1823	0.8617	0.0294	0.6217	34.2500	0.3137	2.7550	116.0000	0.3258	360.0000	0.2353	347.0000	1475.0000
736	0.3669	0.3694	0.1680	0.8489	0.0269	0.5755	34.0000	0.3401	2.6884	114.0000	0.3403	341.0000	0.2285	337.0000	1475.0000
737	0.3780	0.3722	0.1622	0.8454	0.0286	0.6301	33.8750	0.2808	2.6118	117.0000	0.3039	391.0000	0.2305	340.0000	1475.0000
738	0.3989	0.3700	0.1803	0.8628	0.0293	0.6296	34.1250	0.2814	2.6896	108.0000	0.2992	370.0000	0.2271	335.0000	1475.0000
739	0.4062	0.3694	0.1738	0.8885	0.0299	0.6668	34.2500	0.2888	2.7312	97.0000	0.2878	341.0000	0.2346	346.0000	1475.0000
740	0.3232	0.3667	0.1689	0.8617	0.0269	0.6201	34.2500	0.3192	2.7652	100.0000	0.3096	327.0000	0.2224	328.0000	1475.0000
741	0.3369	0.3656	0.1683	0.8561	0.0252	0.6453	33.8750	0.2965	2.5795	105.0000	0.3107	345.0000	0.2386	352.0000	1475.0000
742	0.3786	0.3645	0.1724	0.8588	0.0262	0.6180	34.2500	0.2916	2.6464	112.0000	0.3265	348.0000	0.2339	345.0000	1475.0000
743	0.3810	0.3716	0.1704	0.8797	0.0285	0.6343	34.1250	0.3037	2.8133	104.0000	0.3123	338.0000	0.2251	332.0000	1475.0000
744	0.3386	0.3639	0.1728	0.8675	0.0270	0.6159	33.7500	0.3303	2.5471	108.0000	0.3103	354.0000	0.2305	340.0000	1475.0000
745	0.3607	0.3634	0.1742	0.8592	0.0252	0.6283	35.0000	0.3103	2.6065	116.0000	0.3372	352.0000	0.2292	338.0000	1475.0000
746	0.3718	0.3667	0.1761	0.8650	0.0276	0.6562	34.1250	0.2730	2.8665	105.0000	0.3043	353.0000	0.2183	322.0000	1475.0000
747	0.3720	0.3639	0.1491	0.8710	0.0244	0.6123	33.8750	0.2875	2.6846	108.0000	0.3333	328.0000	0.2020	298.0000	1475.0000
748	0.3814	0.3584	0.1563	0.8773	0.0255	0.6278	33.5000	0.3285	2.7655	99.0000	0.3267	308.0000	0.1966	290.0000	1475.0000
749	0.3310	0.3727	0.1785	0.8509	0.0279	0.6128	34.5000	0.3305	2.6121	121.0000	0.3261	377.0000	0.2359	348.0000	1475.0000
750	0.3858	0.3760	0.1766	0.8579	0.0262	0.6506	33.8750	0.2609	2.9006	101.0000	0.3051	336.0000	0.2183	322.0000	1475.0000
751	0.3702	0.3711	0.1748	0.8607	0.0270	0.6462	34.1250	0.3032	2.7597	101.0000	0.3042	341.0000	0.2088	308.0000	1475.0000
752	0.3304	0.3694	0.1795	0.8521	0.0304	0.6021	34.1250	0.3468	2.6417	118.0000	0.3233	370.0000	0.2441	360.0000	1475.0000
753	0.3391	0.3678	0.1613	0.8752	0.0239	0.6370	34.5000	0.3128	2.5773	107.0000	0.3175	340.0000	0.2149	317.0000	1475.0000
754	0.3654	0.3623	0.1844	0.8610	0.0289	0.6310	34.2500	0.2991	2.6704	107.0000	0.3084	353.0000	0.2407	355.0000	1475.0000
755	0.3344	0.3628	0.1547	0.8558	0.0255	0.6143	33.7500	0.3308	2.5867	110.0000	0.3161	352.0000	0.2034	300.0000	1475.0000
756	0.3346	0.3678	0.1817	0.8686	0.0282	0.6227	34.2500	0.3268	2.7701	106.0000	0.3081	350.0000	0.2447	361.0000	1475.0000
757	0.3411	0.3645	0.1857	0.8560	0.0292	0.6497	34.2500	0.3005	2.6621	106.0000	0.3064	354.0000	0.2488	367.0000	1475.0000
758	0.3044	0.3639	0.1669	0.8774	0.0256	0.5931	34.2500	0.3532	2.4448	117.0000	0.3232	370.0000	0.2393	353.0000	1475.0000
759	0.3937	0.3656	0.1703	0.8624	0.0270	0.6444	33.8750	0.2688	2.5866	110.0000	0.3179	352.0000	0.2231	329.0000	1475.0000
760	0.3712	0.3722	0.1881	0.8638	0.0302	0.6399	34.3750	0.2968	2.6390	110.0000	0.2965	378.0000	0.2536	374.0000	1475.0000
761	0.3350	0.3661	0.1758	0.8577	0.0301	0.6328	34.0000	0.3092	2.7570	106.0000	0.3145	344.0000	0.2176	321.0000	1475.0000
762	0.3417	0.3584	0.1559	0.8711	0.0247	0.6141	34.5000	0.3269	2.6571	107.0000	0.3386	323.0000	0.2136	315.0000	1475.0000
763	0.4281	0.3700	0.1644	0.8589	0.0286	0.6789	34.1250	0.2571	2.7946	101.0000	0.2971	345.0000	0.2244	331.0000	1475.0000
764	0.3690	0.3645	0.1570	0.8811	0.0232	0.6441	34.1250	0.2994	2.6037	104.0000	0.3180	330.0000	0.2190	323.0000	1475.0000
765	0.3915	0.3837	0.1793	0.8402	0.0295	0.6222	33.3750	0.3024	2.8261	108.0000	0.3025	366.0000	0.2339	345.0000	1475.0000
766	0.3385	0.3612	0.1653	0.8581	0.0270	0.5997	33.5000	0.3269	2.6344	106.0000	0.3193	338.0000	0.2169	320.0000	1475.0000
767	0.3399	0.3716	0.1758	0.8606	0.0247	0.6494	34.2500	0.2925	2.6257	109.0000	0.3141	354.0000	0.2319	342.0000	1475.0000
768	0.3183	0.3667	0.1641	0.8684	0.0270	0.5891	34.3750	0.3507	2.6587	105.0000	0.3201	334.0000	0.2264	334.0000	1475.0000
769	0.3466	0.3744	0.1884	0.8517	0.0285	0.6195	34.2500	0.3425	2.8848	114.0000	0.3363	343.0000	0.2237	330.0000	1475.0000
770	0.3528	0.3705	0.1818	0.8590	0.0276	0.6429	34.3750	0.3006	2.5738	108.0000	0.2951	368.0000	0.2481	366.0000	1475.0000
771	0.4006	0.3755	0.1826	0.8608	0.0326	0.6888	34.7500	0.2657	2.6282	100.0000	0.2639	387.0000	0.2353	347.0000	1475.0000
772	0.3407	0.3672	0.1663	0.8595	0.0310	0.6269	34.2500	0.3053	2.6991	109.0000	0.3088	360.0000	0.2231	329.0000	1475.0000
773	0.3997	0.3628	0.1781	0.8749	0.0289	0.6428	34.3750	0.2785	2.7756	110.0000	0.3179	348.0000	0.2115	312.0000	1475.0000
774	0.3589	0.3711	0.1888	0.8630	0.0254	0.6522	33.5000	0.2790	2.6240	108.0000	0.3103	354.0000	0.2434	359.0000	1475.0000
775	0.3136	0.3628	0.1631	0.8535	0.0248	0.6068	33.3750	0.3314	2.5307	109.0000	0.3178	350.0000	0.2210	326.0000	1475.0000
776	0.3391	0.3634	0.1599	0.8520	0.0247	0.6253	33.0000	0.3102	2.6166	104.0000	0.3133	336.0000	0.2210	326.0000	1475.0000
777	0.3063	0.3623	0.1588	0.8649	0.0260	0.6113	34.6250	0.3091	2.5974	107.0000	0.3166	346.0000	0.2122	313.0000	1475.0000
778	0.3736	0.3683	0.1893	0.8459	0.0290	0.6092	34.0000	0.3378	2.7486	113.0000	0.3294	348.0000	0.2508	370.0000	1475.0000
779	0.4060	0.3678	0.1813	0.8647	0.0315	0.6664	34.6250	0.2560	2.7230	112.0000	0.2971	385.0000	0.2325	343.0000	1475.0000
780	0.3868	0.3700	0.1842	0.8619	0.0283	0.6521	34.0000	0.2827	2.7622	108.0000	0.3025	363.0000	0.2224	328.0000	1475.0000
781	0.3639	0.3661	0.1579	0.8652	0.0263	0.6179	34.3750	0.3351	2.8311	106.0000	0.3453	312.0000	0.2007	296.0000	1475.0000
782	0.3836	0.3733	0.1789	0.8449	0.0265	0.6432	33.5000	0.2998	2.8046	106.0000	0.3136	340.0000	0.2359	348.0000	1475.0000
783	0.3663	0.3716	0.1802	0.8800	0.0302	0.6189	34.6250	0.3128	2.6611	114.0000	0.3089	375.0000	0.2420	357.0000	1475.0000
784	0.3601	0.3584	0.1633	0.8515	0.0251	0.5868	33.6250	0.3411	2.6873	112.0000	0.3544	324.0000	0.2081	307.0000	1475.0000
785	0.3383	0.3694	0.1808	0.8548	0.0274	0.6212	34.0000	0.3026	2.6448	113.0000	0.3122	369.0000	0.2481	366.0000	1475.0000
786	0.3845	0.3678	0.1645	0.8846	0.0280	0.6755	33.7500	0.2590	2.5402	102.0000	0.2727	380.0000	0.2359	348.0000	1475.0000
787	0.3845	0.3656	0.1724	0.8533	0.0259	0.6140	34.3750	0.3033	2.5324	112.0000	0.3228	359.0000	0.2305	340.0000	1475.0000
788	0.3299	0.3623	0.1627	0.8881	0.0257	0.6157	34.1250	0.3408	2.5727	104.0000	0.3250	330.0000	0.2332	344.0000	1475.0000
789	0.3433	0.3623	0.1742	0.8658	0.0279	0.6408	34.3750	0.3056	2.6136	113.0000	0.3071	373.0000	0.2386	352.0000	1475.0000
790	0.3850	0.3700	0.1786	0.8575	0.0310	0.6603	34.5000	0.2651	2.5754	104.0000	0.2723	396.0000	0.2427	358.0000	1475.0000
791	0.3777	0.3744	0.1982	0.8597	0.0311	0.6594	34.5000	0.2707	2.6429	112.0000	0.2821	404.0000	0.2563	378.0000	1475.0000
792	0.3312	0.3667	0.1616	0.8620	0.0253	0.6429	34.1250	0.2911	2.6777	101.0000	0.3015	339.0000	0.2251	332.0000	1475.0000
793	0.3269	0.3667	0.1640	0.8892	0.0255	0.6468	34.0000	0.2939	2.5545	98.0000	0.2952	339.0000	0.2237	330.0000	1475.0000
794	0.3900	0.3705	0.1783	0.8795	0.0292	0.6871	34.2500	0.2412	2.5707	105.0000	0.2853	376.0000	0.2542	375.0000	1475.0000
795	0.3647	0.3628	0.1685	0.8514	0.0255	0.6033	34.0000	0.3005	2.6036	108.0000	0.3224	341.0000	0.2258	333.0000	1475.0000
796	0.3214	0.3661	0.1658	0.8644	0.0247	0.6274	34.1250	0.3078	2.6592	104.0000	0.3104	341.0000	0.2407	355.0000	1475.0000
797	0.3755	0.3683	0.1902	0.8404	0.0308	0.6448	34.2500	0.2899	2.6951	105.0000	0.3116	342.0000	0.2468	364.0000	1475.0000
798	0.3870	0.3606	0.1778	0.8559	0.0280	0.6327	34.3750	0.2920	2.6742	111.0000	0.3236	350.0000	0.2414	356.0000	1475.0000
799	0.4265	0.3777	0.1849	0.8588	0.0310	0.6672	34.6250	0.2754	2.8119	107.0000	0.2981	362.0000	0.2163	319.0000	1475.0000
800	0.3080	0.3546	0.1664	0.8864	0.0256	0.6446	34.1250	0.2892	2.5751	99.0000	0.3009	337.0000	0.2122	313.0000	1475.0000
801	0.3238	0.3716	0.1781	0.8688	0.0260	0.6384	33.5000	0.2999	2.7597	104.0000	0.2963	357.0000	0.2454	362.0000	1475.0000
802	0.3786	0.3645	0.1674	0.8595	0.0241	0.6327	33.8750	0.2997	2.6677	109.0000	0.3417	326.0000	0.2163	319.0000	1475.0000
803	0.3369	0.3678	0.1805	0.8491	0.0295	0.6601	33.8750	0.2782	2.6129	110.0000	0.2949	378.0000	0.2522	372.0000	1475.0000
804	0.3372	0.3711	0.1637	0.8637	0.0284	0.6281	33.8750	0.3216	2.7085	100.0000	0.2924	349.0000	0.2325	343.0000	1475.0000
805	0.3523	0.3612	0.1721	0.8677	0.0276	0.6506	34.5000	0.3010	2.6406	100.0000	0.2933	344.0000	0.2169	320.0000	1475.0000
806	0.3434	0.3683	0.1704	0.8555	0.0265	0.6239	34.0000	0.3195	2.6086	107.0000	0.3057	355.0000	0.2373	350.0000	1475.0000
807	0.3737	0.3683	0.1820	0.8832	0.0312	0.6550	34.8750	0.2982	2.8123	108.0000	0.3112	352.0000	0.2203	325.0000	1475.0000
808	0.3336	0.3628	0.1736	0.8569	0.0273	0.6310	34.0000	0.2816	2.6180	109.0000	0.3244	343.0000	0.2183	322.0000	1475.0000
809	0.3700	0.3760	0.1798	0.8546	0.0313	0.6272	33.6250	0.3048	2.5637	115.0000	0.3075	384.0000	0.2393	353.0000	1475.0000
810	0.3034	0.3634	0.1562	0.9051	0.0257	0.6022	34.5000	0.3487	2.6677	100.0000	0.3145	320.0000	0.2203	325.0000	1475.0000
811	0.3889	0.3623	0.1721	0.8474	0.0295	0.6095	34.1250	0.3487	2.6059	115.0000	0.3382	348.0000	0.2305	340.0000	1475.0000
812	0.3484	0.3667	0.1633	0.8649	0.0275	0.6691	34.1250	0.2955	2.7398	100.0000	0.3021	335.0000	0.2163	319.0000	1475.0000
813	0.3782	0.3634	0.1494	0.8739	0.0263	0.6097	34.3750	0.3286	2.7570	103.0000	0.3209	328.0000	0.1925	284.0000	1475.0000
814	0.3910	0.3645	0.1745	0.8433	0.0254	0.6343	34.2500	0.2874	2.6219	108.0000	0.3086	359.0000	0.2169	320.0000	1475.0000
815	0.3802	0.3738	0.1843	0.8605	0.0278	0.6694	34.2500	0.2771	2.6176	110.0000	0.3039	372.0000	0.2305	340.0000	1475.0000
816	0.3280	0.3590	0.1667	0.8416	0.0247	0.6034	33.8750	0.3156	2.7767	108.0000	0.3473	314.0000	0.2034	300.0000	1475.0000
817	0.4103	0.3793	0.1940	0.8607	0.0330	0.6491	34.2500	0.2804	2.9320	108.0000	0.3000	365.0000	0.2393	353.0000	1475.0000
818	0.3547	0.3738	0.1742	0.8646	0.0278	0.6476	33.6250	0.2842	2.6483	106.0000	0.2896	369.0000	0.2217	327.0000	1475.0000
819	0.3810	0.3606	0.1733	0.8560	0.0292	0.6621	33.6250	0.2698	2.7640	101.0000	0.2877	356.0000	0.2183	322.0000	1475.0000
820	0.4331	0.3694	0.1711	0.8515	0.0276	0.6359	33.6250	0.2957	2.6495	104.0000	0.3059	346.0000	0.2244	331.0000	1475.0000
821	0.3705	0.3672	0.1720	0.8618	0.0276	0.6569	33.7500	0.2744	2.5735	103.0000	0.2926	358.0000	0.2353	347.0000	1475.0000
822	0.3634	0.3672	0.1702	0.8637	0.0281	0.6137	34.3750	0.3227	2.6080	112.0000	0.3265	350.0000	0.2197	324.0000	1475.0000
823	0.3466	0.3656	0.1718	0.8743	0.0283	0.6630	33.7500	0.2886	2.7203	98.0000	0.2865	349.0000	0.2108	311.0000	1475.0000
824	0.3650	0.3760	0.1748	0.8692	0.0275	0.6587	34.1250	0.2728	2.7229	102.0000	0.2931	353.0000	0.2373	350.0000	1475.0000
825	0.3492	0.3672	0.1836	0.8585	0.0296	0.6231	33.8750	0.2886	2.5887	116.0000	0.3077	386.0000	0.2407	355.0000	1475.0000
826	0.3823	0.3535	0.1831	0.8617	0.0271	0.6375	34.0000	0.2981	2.5856	110.0000	0.3090	361.0000	0.2258	333.0000	1475.0000
827	0.3793	0.3711	0.1874	0.8788	0.0307	0.6884	34.0000	0.2586	2.7204	101.0000	0.2775	371.0000	0.2231	329.0000	1475.0000
828	0.3297	0.3634	0.1786	0.8387	0.0282	0.6449	34.3750	0.2828	2.5855	105.0000	0.2877	372.0000	0.2339	345.0000	1475.0000
829	0.3432	0.3722	0.1666	0.8575	0.0270	0.6547	34.5000	0.2659	2.5210	96.0000	0.2866	342.0000	0.2264	334.0000	1475.0000
830	0.3794	0.3672	0.1773	0.8483	0.0260	0.6697	33.5000	0.2483	2.7883	100.0000	0.2967	347.0000	0.2210	326.0000	1475.0000
831	0.4413	0.3733	0.1854	0.8814	0.0302	0.6744	34.3750	0.2569	2.8333	106.0000	0.2994	363.0000	0.2319	342.0000	1475.0000
832	0.3672	0.3634	0.1747	0.8717	0.0242	0.6218	34.7500	0.3422	2.7147	109.0000	0.3344	330.0000	0.2210	326.0000	1475.0000
833	0.3525	0.3711	0.1750	0.8572	0.0303	0.6448	34.0000	0.2854	2.6488	105.0000	0.2933	368.0000	0.2278	336.0000	1475.0000
834	0.3218	0.3683	0.1753	0.8564	0.0258	0.6143	34.5000	0.2997	2.5976	108.0000	0.3158	351.0000	0.2258	333.0000	1475.0000
835	0.3651	0.3595	0.1692	0.8698	0.0268	0.6177	35.0000	0.3201	2.5710	106.0000	0.3099	351.0000	0.2339	345.0000	1475.0000
836	0.3498	0.3678	0.1738	0.8773	0.0272	0.6561	34.2500	0.2969	2.6875	101.0000	0.2971	345.0000	0.2169	320.0000	1475.0000
837	0.3375	0.3628	0.1663	0.8581	0.0256	0.6088	34.1250	0.3143	2.6624	108.0000	0.3293	336.0000	0.2129	314.0000	1475.0000
838	0.3529	0.3705	0.1573	0.8859	0.0257	0.6133	34.7500	0.3147	2.7051	112.0000	0.3394	335.0000	0.2115	312.0000	1475.0000
839	0.3448	0.3639	0.1841	0.8516	0.0288	0.6491	34.1250	0.2945	2.6882	109.0000	0.3105	359.0000	0.2305	340.0000	1475.0000
840	0.3729	0.3557	0.1556	0.8609	0.0269	0.6339	34.2500	0.3231	2.5976	107.0000	0.3156	344.0000	0.2224	328.0000	1475.0000
841	0.3496	0.3645	0.1936	0.8503	0.0303	0.6558	34.3750	0.2780	2.7009	108.0000	0.2959	371.0000	0.2380	351.0000	1475.0000
842	0.3829	0.3777	0.1752	0.8619	0.0261	0.6092	34.3750	0.3203	2.7492	112.0000	0.3164	356.0000	0.2190	323.0000	1475.0000
843	0.3483	0.3639	0.1637	0.8819	0.0251	0.5937	34.3750	0.3336	2.7013	101.0000	0.3117	330.0000	0.2020	298.0000	1475.0000
844	0.3794	0.3656	0.1792	0.8857	0.0288	0.6349	33.6250	0.3083	2.6493	102.0000	0.2923	355.0000	0.2339	345.0000	1475.0000
845	0.3937	0.3782	0.1768	0.8500	0.0299	0.6698	34.6250	0.2711	2.7163	109.0000	0.2922	383.0000	0.2366	349.0000	1475.0000
846	0.4019	0.3667	0.1741	0.8448	0.0273	0.6324	33.8750	0.3196	2.6449	109.0000	0.3028	366.0000	0.2386	352.0000	1475.0000
847	0.4047	0.3766	0.1824	0.8705	0.0289	0.6649	34.1250	0.2746	2.7179	105.0000	0.2770	385.0000	0.2427	358.0000	1475.0000
848	0.3253	0.3579	0.1697	0.8869	0.0271	0.6349	33.8750	0.2978	2.5983	98.0000	0.2857	351.0000	0.2414	356.0000	1475.0000
849	0.3975	0.3722	0.1846	0.8667	0.0297	0.6417	34.3750	0.3025	2.6218	105.0000	0.2901	369.0000	0.2420	357.0000	1475.0000
850	0.3252	0.3738	0.1892	0.8674	0.0306	0.6424	33.6250	0.2775	2.6039	120.0000	0.3038	405.0000	0.2414	356.0000	1475.0000
851	0.3487	0.3755	0.1867	0.8589	0.0292	0.6376	34.0000	0.2940	2.7032	110.0000	0.2981	374.0000	0.2353	347.0000	1475.0000
852	0.3647	0.3700	0.1710	0.8700	0.0250	0.6545	34.2500	0.2892	2.7029	103.0000	0.3047	345.0000	0.2373	350.0000	1475.0000
853	0.3432	0.3661	0.1536	0.8810	0.0254	0.6091	33.5000	0.3086	2.7143	106.0000	0.3302	326.0000	0.2088	308.0000	1475.0000
854	0.3424	0.3683	0.1781	0.8673	0.0240	0.6539	33.8750	0.2654	2.6492	113.0000	0.3096	372.0000	0.2203	325.0000	1475.0000
855	0.3269	0.3700	0.1829	0.8771	0.0288	0.6347	33.8750	0.3058	2.5429	110.0000	0.2910	386.0000	0.2373	350.0000	1475.0000
856	0.3523	0.3579	0.1764	0.8552	0.0285	0.6375	33.7500	0.2889	2.6985	110.0000	0.3179	349.0000	0.2203	325.0000	1475.0000
857	0.3990	0.3766	0.1985	0.8602	0.0318	0.6445	34.6250	0.2767	2.6992	112.0000	0.2879	396.0000	0.2569	379.0000	1475.0000
858	0.3866	0.3661	0.1650	0.8664	0.0253	0.5991	34.1250	0.3116	2.6698	103.0000	0.3229	325.0000	0.2197	324.0000	1475.0000
859	0.3311	0.3661	0.1690	0.8580	0.0264	0.6524	34.2500	0.2863	2.6076	102.0000	0.2957	349.0000	0.2332	344.0000	1475.0000
860	0.3872	0.3716	0.1921	0.8476	0.0283	0.6551	34.2500	0.2508	2.7655	115.0000	0.3034	391.0000	0.2400	354.0000	1475.0000
861	0.3501	0.3617	0.1952	0.8670	0.0293	0.6363	33.5000	0.2860	2.5756	110.0000	0.3039	369.0000	0.2332	344.0000	1475.0000
862	0.3209	0.3716	0.1755	0.8605	0.0293	0.6328	34.3750	0.3005	2.7395	109.0000	0.3062	361.0000	0.2264	334.0000	1475.0000
863	0.3340	0.3683	0.1661	0.8787	0.0285	0.6260	34.0000	0.3480	2.8107	100.0000	0.3135	323.0000	0.2149	317.0000	1475.0000
864	0.2786	0.3683	0.1613	0.8747	0.0253	0.6192	34.3750	0.3055	2.6061	109.0000	0.3234	340.0000	0.2237	330.0000	1475.0000
865	0.4092	0.3727	0.1907	0.8703	0.0284	0.6360	34.3750	0.3202	2.7543	111.0000	0.3217	351.0000	0.2373	350.0000	1475.0000
866	0.3276	0.3628	0.1645	0.8598	0.0256	0.6085	34.2500	0.3533	2.4985	104.0000	0.3133	338.0000	0.2231	329.0000	1475.0000
867	0.3407	0.3650	0.1778	0.8577	0.0269	0.6167	34.1250	0.3043	2.5989	116.0000	0.3392	346.0000	0.2366	349.0000	1475.0000
868	0.3104	0.3628	0.1676	0.8747	0.0256	0.6264	34.5000	0.2980	2.5776	106.0000	0.3072	350.0000	0.2359	348.0000	1475.0000
869	0.3809	0.3683	0.1662	0.8538	0.0277	0.6343	33.7500	0.2913	2.7053	104.0000	0.3059	344.0000	0.2163	319.0000	1475.0000
870	0.3744	0.3749	0.1638	0.8575	0.0264	0.6059	34.0000	0.3268	2.6958	114.0000	0.3324	351.0000	0.2251	332.0000	1475.0000
871	0.4019	0.3755	0.1809	0.8651	0.0303	0.6370	34.6250	0.3147	2.6933	107.0000	0.2972	368.0000	0.2542	375.0000	1475.0000
872	0.3613	0.3672	0.1737	0.8624	0.0266	0.6412	33.8750	0.3072	2.8419	106.0000	0.3081	349.0000	0.2102	310.0000	1475.0000
873	0.3873	0.3557	0.1740	0.8723	0.0292	0.6107	34.8750	0.3361	2.6424	110.0000	0.3179	353.0000	0.2142	316.0000	1475.0000
874	0.3194	0.3683	0.1506	0.8674	0.0240	0.6067	34.7500	0.3429	2.6732	102.0000	0.3158	326.0000	0.2075	306.0000	1475.0000
875	0.3297	0.3634	0.1523	0.8745	0.0230	0.6459	34.0000	0.3159	2.6912	97.0000	0.3212	306.0000	0.1932	285.0000	1475.0000
876	0.3986	0.3683	0.1682	0.8610	0.0282	0.6774	34.0000	0.2784	2.6697	97.0000	0.2870	347.0000	0.2258	333.0000	1475.0000
877	0.3735	0.3766	0.1912	0.8561	0.0285	0.6401	34.6250	0.2748	2.7514	113.0000	0.3210	358.0000	0.2373	350.0000	1475.0000
878	0.3464	0.3705	0.1645	0.8625	0.0268	0.6337	33.2500	0.3076	2.8082	104.0000	0.3059	343.0000	0.2156	318.0000	1475.0000
879	0.3654	0.3678	0.1765	0.8534	0.0278	0.6567	33.6250	0.2815	2.8173	104.0000	0.2997	351.0000	0.2115	312.0000	1475.0000
880	0.3469	0.3733	0.1686	0.8668	0.0254	0.6288	34.6250	0.3225	2.8746	102.0000	0.3322	316.0000	0.2108	311.0000	1475.0000
881	0.3627	0.3766	0.1888	0.8596	0.0312	0.6360	34.5000	0.2747	2.8810	122.0000	0.3177	387.0000	0.2393	353.0000	1475.0000
882	0.3735	0.3595	0.1610	0.8828	0.0280	0.6106	33.8750	0.3345	2.6851	102.0000	0.3027	344.0000	0.2088	308.0000	1475.0000
883	0.3753	0.3606	0.1799	0.8698	0.0276	0.6597	34.2500	0.2707	2.5647	105.0000	0.2917	367.0000	0.2461	363.0000	1475.0000
884	0.3320	0.3634	0.1767	0.8795	0.0277	0.6611	34.1250	0.2960	2.5100	101.0000	0.2745	375.0000	0.2366	349.0000	1475.0000
885	0.3441	0.3579	0.1724	0.8545	0.0266	0.6169	34.0000	0.3201	2.4777	112.0000	0.3173	358.0000	0.2285	337.0000	1475.0000
886	0.3673	0.3711	0.1734	0.8570	0.0314	0.6297	34.1250	0.3033	2.6512	111.0000	0.3101	362.0000	0.2332	344.0000	1475.0000
887	0.3855	0.3689	0.1543	0.8545	0.0258	0.5823	34.3750	0.3493	2.6980	110.0000	0.3583	314.0000	0.2020	298.0000	1475.0000
888	0.3656	0.3744	0.1904	0.8541	0.0302	0.6709	34.3750	0.2778	2.6107	113.0000	0.2825	409.0000	0.2542	375.0000	1475.0000
889	0.3184	0.3694	0.1772	0.8689	0.0287	0.5973	34.7500	0.3375	2.7516	116.0000	0.3452	342.0000	0.2075	306.0000	1475.0000
890	0.3734	0.3700	0.1903	0.8595	0.0342	0.6351	34.1250	0.3126	2.8528	115.0000	0.3151	369.0000	0.2210	326.0000	1475.0000
