accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
158	0.8229	0.8088	0.4750	3.0188	0.3636	0.8906	17.3000	0.0619	4.8292	126.0000	0.1032	1223.0000	0.7138	404.0000	566.0000	0.9714	0.7978
159	0.8136	0.8022	0.4791	2.9694	0.3597	0.8816	17.3000	0.0806	4.6869	125.0000	0.1039	1209.0000	0.6996	396.0000	566.0000	0.9644	0.7938
160	0.8120	0.8010	0.4761	2.9866	0.3509	0.8854	17.2000	0.0814	4.8943	130.0000	0.1089	1198.0000	0.6855	388.0000	566.0000	0.9624	0.8010
161	0.8085	0.7993	0.4731	3.1701	0.3642	0.8672	17.0000	0.0833	4.8311	130.0000	0.1116	1170.0000	0.6590	373.0000	566.0000	0.9658	0.7979
162	0.8149	0.8179	0.4838	3.1696	0.3815	0.8770	17.1000	0.0825	4.9078	132.0000	0.1122	1179.0000	0.6325	358.0000	566.0000	0.9627	0.7970
163	0.8039	0.8125	0.4784	3.0399	0.3553	0.8734	17.3000	0.0798	4.8814	133.0000	0.1145	1178.0000	0.6555	371.0000	566.0000	0.9660	0.8072
164	0.8238	0.8125	0.4784	3.0166	0.3799	0.8826	17.2000	0.0796	4.7135	126.0000	0.1053	1203.0000	0.6784	384.0000	566.0000	0.9643	0.7995
165	0.8072	0.8121	0.4802	3.3136	0.3693	0.8785	17.3000	0.0747	4.7995	131.0000	0.1141	1151.0000	0.6608	374.0000	566.0000	0.9618	0.8100
166	0.8080	0.8105	0.4783	3.0359	0.3758	0.8780	17.2000	0.0809	4.9412	130.0000	0.1070	1224.0000	0.6908	391.0000	566.0000	0.9698	0.7911
167	0.8366	0.8039	0.4781	2.8579	0.3609	0.8852	17.1000	0.0666	4.8107	124.0000	0.1051	1182.0000	0.6625	375.0000	566.0000	0.9695	0.8064
168	0.7996	0.8121	0.4813	3.0414	0.3775	0.8745	17.3000	0.0776	4.7682	128.0000	0.1043	1233.0000	0.6784	384.0000	566.0000	0.9684	0.7961
169	0.8106	0.8026	0.4750	2.7582	0.3684	0.8797	17.0000	0.0792	4.9315	123.0000	0.1067	1158.0000	0.6449	365.0000	566.0000	0.9689	0.8030
170	0.8346	0.8051	0.4825	3.1360	0.3592	0.8801	17.2000	0.0735	4.8329	126.0000	0.1050	1213.0000	0.6979	395.0000	566.0000	0.9695	0.8017
171	0.8138	0.8030	0.4757	2.8437	0.3538	0.8872	17.2000	0.0598	4.7153	122.0000	0.1002	1222.0000	0.7138	404.0000	566.0000	0.9681	0.7939
172	0.8319	0.8059	0.4739	2.8514	0.3552	0.8780	17.2000	0.0684	4.7395	126.0000	0.1035	1225.0000	0.7120	403.0000	566.0000	0.9739	0.8107
173	0.8225	0.8014	0.4687	2.8773	0.3512	0.8873	17.3000	0.0737	4.8542	121.0000	0.1012	1198.0000	0.6908	391.0000	566.0000	0.9725	0.8124
174	0.8071	0.8063	0.4734	2.6753	0.3559	0.8763	17.1000	0.0651	4.8210	129.0000	0.1079	1198.0000	0.6908	391.0000	566.0000	0.9616	0.8011
175	0.8287	0.8018	0.4712	2.9390	0.3528	0.8863	17.2000	0.0696	4.7028	127.0000	0.1108	1148.0000	0.6837	387.0000	566.0000	0.9660	0.8092
176	0.8332	0.8047	0.4752	3.2928	0.3575	0.8913	17.1000	0.0751	4.8626	126.0000	0.1050	1202.0000	0.6943	393.0000	566.0000	0.9651	0.7960
177	0.8125	0.8043	0.4735	3.0172	0.3593	0.8811	17.2000	0.0712	4.7302	126.0000	0.1087	1164.0000	0.6678	378.0000	566.0000	0.9708	0.8120
178	0.8233	0.8030	0.4737	3.2738	0.3547	0.8812	17.2000	0.0686	4.7114	130.0000	0.1075	1216.0000	0.7102	402.0000	566.0000	0.9655	0.7853
179	0.7956	0.8059	0.4722	2.8978	0.3499	0.8782	17.0000	0.0796	4.6124	122.0000	0.1015	1213.0000	0.7385	418.0000	566.0000	0.9703	0.7952
180	0.8253	0.8059	0.4729	2.5295	0.3759	0.8933	17.2000	0.0593	4.9200	111.0000	0.0968	1154.0000	0.6625	375.0000	566.0000	0.9766	0.8143
181	0.8184	0.8092	0.4783	3.0547	0.3756	0.8743	17.3000	0.0802	4.7612	132.0000	0.1130	1171.0000	0.6731	381.0000	566.0000	0.9616	0.8046
182	0.8267	0.8080	0.4810	3.2398	0.3616	0.8837	17.1000	0.0730	4.8056	127.0000	0.1104	1155.0000	0.6360	360.0000	566.0000	0.9680	0.8035
183	0.8049	0.8092	0.4819	2.9742	0.3858	0.8778	17.2000	0.0807	4.8307	133.0000	0.1111	1201.0000	0.6784	384.0000	566.0000	0.9600	0.7952
184	0.8191	0.8035	0.4797	3.0466	0.3702	0.8812	17.3000	0.0724	4.8707	131.0000	0.1076	1223.0000	0.6696	379.0000	566.0000	0.9657	0.7941
185	0.8169	0.8006	0.4744	2.9289	0.3664	0.8836	17.1000	0.0620	4.8114	127.0000	0.1082	1181.0000	0.6837	387.0000	566.0000	0.9721	0.8057
186	0.8327	0.8096	0.4785	2.9126	0.3533	0.8885	17.2000	0.0645	4.9143	126.0000	0.1074	1179.0000	0.6802	385.0000	566.0000	0.9669	0.7996
187	0.8121	0.8047	0.4772	2.9751	0.3496	0.8855	17.2000	0.0664	4.7588	126.0000	0.1049	1206.0000	0.7032	398.0000	566.0000	0.9685	0.7908
188	0.8156	0.8026	0.4745	2.6465	0.3560	0.8851	17.3000	0.0646	4.6425	120.0000	0.1014	1191.0000	0.6820	386.0000	566.0000	0.9706	0.8086
189	0.8062	0.8072	0.4765	3.0613	0.3666	0.8798	17.3000	0.0698	4.7852	130.0000	0.1081	1208.0000	0.6908	391.0000	566.0000	0.9669	0.8070
190	0.8056	0.8043	0.4777	2.9024	0.3574	0.8800	17.2000	0.0738	4.6744	128.0000	0.1080	1189.0000	0.6837	387.0000	566.0000	0.9664	0.8030
191	0.8064	0.8047	0.4775	2.9700	0.3645	0.8758	17.2000	0.0824	4.8000	132.0000	0.1132	1168.0000	0.6714	380.0000	566.0000	0.9658	0.8029
192	0.7971	0.8199	0.4841	3.0281	0.3810	0.8924	17.2000	0.0696	4.7608	127.0000	0.1057	1211.0000	0.6943	393.0000	566.0000	0.9678	0.7988
193	0.8230	0.8105	0.4792	2.9775	0.3849	0.8788	17.2000	0.0700	4.9614	126.0000	0.1054	1198.0000	0.6413	363.0000	566.0000	0.9733	0.8041
194	0.8025	0.8121	0.4794	3.0420	0.3597	0.8792	17.3000	0.0724	4.8397	127.0000	0.1048	1214.0000	0.6943	393.0000	566.0000	0.9728	0.7968
195	0.8011	0.8010	0.4652	3.0867	0.3630	0.8810	17.2000	0.0804	4.7404	123.0000	0.1079	1142.0000	0.6873	389.0000	566.0000	0.9632	0.7938
196	0.8082	0.8076	0.4773	2.9773	0.3656	0.8781	17.1000	0.0715	4.9650	125.0000	0.1096	1145.0000	0.6555	371.0000	566.0000	0.9694	0.8046
197	0.8126	0.8117	0.4772	3.0236	0.3660	0.8802	17.2000	0.0735	4.8871	127.0000	0.1076	1186.0000	0.6572	372.0000	566.0000	0.9637	0.8060
198	0.8174	0.7998	0.4706	2.8998	0.3794	0.8894	17.3000	0.0582	4.7109	122.0000	0.1023	1198.0000	0.6784	384.0000	566.0000	0.9674	0.8030
199	0.8264	0.8039	0.4780	2.9616	0.3618	0.8819	17.1000	0.0638	4.9254	127.0000	0.1092	1173.0000	0.6873	389.0000	566.0000	0.9659	0.7965
200	0.8078	0.8142	0.4783	2.9273	0.3599	0.8790	17.2000	0.0875	4.6735	127.0000	0.1064	1196.0000	0.6926	392.0000	566.0000	0.9674	0.8104
201	0.8221	0.8051	0.4791	2.9650	0.3519	0.8842	17.2000	0.0743	4.8069	124.0000	0.1014	1228.0000	0.7138	404.0000	566.0000	0.9658	0.7954
202	0.8083	0.8088	0.4759	3.0077	0.3606	0.8749	17.2000	0.0846	4.8229	131.0000	0.1118	1174.0000	0.6784	384.0000	566.0000	0.9642	0.7997
203	0.8002	0.8109	0.4816	2.9728	0.3549	0.8828	17.2000	0.0766	4.7112	126.0000	0.1109	1139.0000	0.6608	374.0000	566.0000	0.9666	0.8130
204	0.8241	0.8072	0.4817	2.9001	0.3605	0.8880	17.2000	0.0568	4.8089	122.0000	0.1026	1191.0000	0.6749	382.0000	566.0000	0.9723	0.8118
205	0.8325	0.8051	0.4744	3.0911	0.3697	0.8951	17.2000	0.0567	4.8892	124.0000	0.1028	1208.0000	0.6855	388.0000	566.0000	0.9710	0.8052
206	0.8134	0.8072	0.4765	3.3018	0.3413	0.8622	17.3000	0.0791	4.8862	141.0000	0.1196	1183.0000	0.6678	378.0000	566.0000	0.9569	0.7964
207	0.8303	0.8039	0.4745	2.8959	0.3563	0.8817	17.1000	0.0688	4.8400	124.0000	0.1047	1191.0000	0.6625	375.0000	566.0000	0.9673	0.8006
208	0.8095	0.8076	0.4786	3.1904	0.3785	0.8780	17.1000	0.0765	4.7050	132.0000	0.1099	1208.0000	0.6767	383.0000	566.0000	0.9619	0.8004
209	0.8168	0.8068	0.4742	3.2253	0.3524	0.8794	17.2000	0.0857	4.8261	129.0000	0.1076	1203.0000	0.6908	391.0000	566.0000	0.9667	0.7941
210	0.8042	0.8068	0.4754	2.8973	0.3501	0.8777	17.2000	0.0627	4.9635	132.0000	0.1138	1169.0000	0.6784	384.0000	566.0000	0.9641	0.7989
211	0.8264	0.8018	0.4729	2.8964	0.3784	0.8934	17.3000	0.0624	4.6553	119.0000	0.1014	1178.0000	0.6714	380.0000	566.0000	0.9703	0.8110
212	0.8292	0.8142	0.4806	2.9329	0.3672	0.8837	17.3000	0.0729	4.8492	127.0000	0.1068	1193.0000	0.6678	378.0000	566.0000	0.9673	0.8111
213	0.8197	0.8014	0.4695	2.8849	0.3519	0.8833	17.3000	0.0727	4.9569	121.0000	0.1087	1121.0000	0.6555	371.0000	566.0000	0.9670	0.8077
214	0.8056	0.8105	0.4822	2.8034	0.3726	0.8831	17.3000	0.0827	4.8372	119.0000	0.0971	1231.0000	0.6837	387.0000	566.0000	0.9740	0.8032
215	0.8049	0.8125	0.4771	3.1703	0.3662	0.8730	17.2000	0.0781	4.7772	133.0000	0.1120	1204.0000	0.6820	386.0000	566.0000	0.9635	0.7936
216	0.8162	0.8018	0.4775	2.9185	0.3694	0.8815	17.0000	0.0695	4.9180	124.0000	0.1067	1166.0000	0.6466	366.0000	566.0000	0.9683	0.8052
217	0.8106	0.8092	0.4734	2.9966	0.3787	0.8693	17.2000	0.0889	4.8560	133.0000	0.1134	1179.0000	0.6625	375.0000	566.0000	0.9635	0.8055
218	0.8213	0.8047	0.4771	2.9254	0.3594	0.8801	17.2000	0.0628	4.8987	128.0000	0.1064	1207.0000	0.6625	375.0000	566.0000	0.9677	0.8033
219	0.8187	0.8105	0.4758	2.9295	0.3776	0.8782	17.1000	0.0774	4.7018	125.0000	0.1054	1192.0000	0.6696	379.0000	566.0000	0.9698	0.7996
220	0.8006	0.8105	0.4736	3.2496	0.3134	0.8802	17.2000	0.0623	4.6767	131.0000	0.1095	1198.0000	0.7049	399.0000	566.0000	0.9658	0.8042
221	0.8095	0.8105	0.4779	2.9424	0.3626	0.8796	17.3000	0.0746	4.7798	129.0000	0.1081	1197.0000	0.6820	386.0000	566.0000	0.9657	0.8000
222	0.8112	0.8072	0.4787	2.9128	0.3658	0.8845	17.3000	0.0731	4.8992	132.0000	0.1088	1215.0000	0.6484	367.0000	566.0000	0.9687	0.8046
223	0.8074	0.8154	0.4801	2.8140	0.3789	0.8889	17.2000	0.0625	4.6771	123.0000	0.1045	1183.0000	0.6784	384.0000	566.0000	0.9670	0.8085
224	0.8281	0.8125	0.4801	2.7960	0.3717	0.8827	17.2000	0.0558	4.9683	127.0000	0.1059	1206.0000	0.6696	379.0000	566.0000	0.9718	0.8020
225	0.7989	0.8080	0.4759	2.8895	0.3834	0.8861	17.2000	0.0806	4.8982	122.0000	0.1025	1195.0000	0.6767	383.0000	566.0000	0.9732	0.8052
226	0.8070	0.8179	0.4815	2.8825	0.3764	0.8781	17.1000	0.0717	4.8505	125.0000	0.1036	1208.0000	0.6855	388.0000	566.0000	0.9735	0.8041
227	0.8127	0.8080	0.4768	2.8135	0.3732	0.8892	17.1000	0.0597	4.9572	123.0000	0.1051	1174.0000	0.6608	374.0000	566.0000	0.9702	0.8025
228	0.8356	0.8059	0.4702	3.1438	0.3486	0.8736	17.2000	0.0613	4.9205	132.0000	0.1135	1168.0000	0.6449	365.0000	566.0000	0.9615	0.8065
229	0.8293	0.8030	0.4727	3.3395	0.3319	0.8760	17.3000	0.0676	4.8590	135.0000	0.1145	1181.0000	0.6767	383.0000	566.0000	0.9670	0.8100
230	0.8058	0.8068	0.4764	2.8256	0.3718	0.8781	17.2000	0.0851	4.9695	126.0000	0.1087	1164.0000	0.6378	361.0000	566.0000	0.9665	0.8160
231	0.8132	0.8068	0.4760	3.2734	0.3216	0.8825	17.1000	0.0699	4.7953	126.0000	0.1091	1163.0000	0.6731	381.0000	566.0000	0.9690	0.8054
232	0.8257	0.7998	0.4719	2.7479	0.3548	0.8847	17.1000	0.0621	4.8367	120.0000	0.0988	1218.0000	0.7032	398.0000	566.0000	0.9696	0.7953
233	0.8077	0.8072	0.4797	3.2117	0.3604	0.8722	17.2000	0.0810	4.8391	132.0000	0.1100	1214.0000	0.6696	379.0000	566.0000	0.9695	0.7896
234	0.8110	0.8010	0.4727	2.9511	0.3639	0.8810	17.2000	0.0771	4.9220	130.0000	0.1140	1145.0000	0.6343	359.0000	566.0000	0.9598	0.8020
235	0.8106	0.8055	0.4773	3.0765	0.3623	0.8732	17.3000	0.0726	4.7817	130.0000	0.1087	1203.0000	0.6961	394.0000	566.0000	0.9634	0.8016
236	0.8082	0.8076	0.4761	3.1197	0.3396	0.8743	17.3000	0.0677	4.8744	135.0000	0.1118	1211.0000	0.6890	390.0000	566.0000	0.9628	0.7934
237	0.8255	0.8030	0.4732	3.1227	0.3451	0.8808	17.2000	0.0685	4.6929	128.0000	0.1085	1182.0000	0.6961	394.0000	566.0000	0.9695	0.7974
238	0.8015	0.8026	0.4747	2.5458	0.3605	0.8868	17.1000	0.0723	4.6952	115.0000	0.0969	1191.0000	0.7014	397.0000	566.0000	0.9757	0.8059
239	0.8004	0.8080	0.4792	2.8916	0.3705	0.8869	17.3000	0.0807	4.9867	127.0000	0.1088	1172.0000	0.6625	375.0000	566.0000	0.9693	0.8018
240	0.8216	0.8068	0.4797	3.1565	0.3745	0.8891	17.1000	0.0688	4.8743	122.0000	0.1045	1169.0000	0.6608	374.0000	566.0000	0.9675	0.8079
241	0.8261	0.8039	0.4791	2.8877	0.3544	0.8908	17.2000	0.0641	4.8462	122.0000	0.1022	1202.0000	0.7120	403.0000	566.0000	0.9667	0.8130
242	0.8220	0.8117	0.4755	2.9503	0.3565	0.8880	17.1000	0.0514	4.7568	130.0000	0.1066	1227.0000	0.7120	403.0000	566.0000	0.9698	0.7925
243	0.8343	0.8084	0.4785	2.8032	0.3541	0.8951	17.3000	0.0646	5.0294	125.0000	0.1056	1189.0000	0.6608	374.0000	566.0000	0.9722	0.8098
244	0.8160	0.8072	0.4810	2.8601	0.3256	0.8899	17.2000	0.0533	4.7185	124.0000	0.1040	1194.0000	0.6590	373.0000	566.0000	0.9682	0.8023
245	0.8332	0.8072	0.4793	3.1793	0.3632	0.8892	17.3000	0.0698	4.7690	122.0000	0.1034	1188.0000	0.6731	381.0000	566.0000	0.9672	0.8189
246	0.8037	0.8166	0.4796	2.9488	0.3627	0.8801	17.2000	0.0850	4.8587	125.0000	0.1052	1192.0000	0.6625	375.0000	566.0000	0.9673	0.8081
247	0.7947	0.8088	0.4703	3.0394	0.3584	0.8758	17.3000	0.0805	4.8213	126.0000	0.1082	1168.0000	0.6625	375.0000	566.0000	0.9649	0.7953
248	0.8338	0.8101	0.4773	3.0387	0.3495	0.8798	17.1000	0.0648	4.7684	131.0000	0.1105	1188.0000	0.6943	393.0000	566.0000	0.9655	0.7998
249	0.7875	0.8039	0.4760	3.0997	0.3649	0.8780	17.2000	0.0788	4.7158	128.0000	0.1074	1194.0000	0.6837	387.0000	566.0000	0.9673	0.8028
250	0.8305	0.8047	0.4739	3.0936	0.3463	0.8835	17.2000	0.0725	4.7423	125.0000	0.1023	1229.0000	0.6926	392.0000	566.0000	0.9756	0.7972
251	0.8238	0.8088	0.4813	2.7688	0.3650	0.8866	17.1000	0.0692	4.9611	125.0000	0.1074	1172.0000	0.6360	360.0000	566.0000	0.9676	0.8069
252	0.8169	0.8063	0.4780	3.2882	0.3651	0.8754	17.2000	0.0806	4.8969	133.0000	0.1113	1197.0000	0.6855	388.0000	566.0000	0.9616	0.8115
253	0.8083	0.8096	0.4785	3.0161	0.3778	0.8890	17.3000	0.0760	4.7574	134.0000	0.1087	1240.0000	0.7138	404.0000	566.0000	0.9581	0.7997
254	0.8169	0.8133	0.4835	2.8675	0.3858	0.8884	17.2000	0.0665	4.9314	123.0000	0.1014	1215.0000	0.6696	379.0000	566.0000	0.9671	0.8002
255	0.8028	0.8072	0.4794	2.9528	0.3641	0.8765	17.3000	0.0860	4.8473	126.0000	0.1045	1208.0000	0.6943	393.0000	566.0000	0.9710	0.7995
256	0.8225	0.8059	0.4748	2.8886	0.3760	0.8830	17.2000	0.0684	4.8203	122.0000	0.0994	1230.0000	0.6784	384.0000	566.0000	0.9707	0.8045
257	0.8195	0.8051	0.4785	3.0051	0.3740	0.8874	17.3000	0.0773	4.8158	128.0000	0.1083	1186.0000	0.6714	380.0000	566.0000	0.9663	0.8011
258	0.8052	0.8113	0.4743	2.7242	0.3700	0.8814	17.3000	0.0679	4.7647	123.0000	0.1017	1222.0000	0.7208	408.0000	566.0000	0.9738	0.8011
259	0.8152	0.8101	0.4732	2.8482	0.3727	0.8810	17.2000	0.0783	4.8368	122.0000	0.1026	1192.0000	0.6714	380.0000	566.0000	0.9723	0.8059
260	0.8114	0.8125	0.4794	3.2193	0.3681	0.8792	17.1000	0.0688	4.7573	124.0000	0.1032	1204.0000	0.6696	379.0000	566.0000	0.9718	0.8019
261	0.8146	0.8063	0.4810	3.0761	0.3731	0.8781	17.1000	0.0794	4.7005	129.0000	0.1094	1183.0000	0.6784	384.0000	566.0000	0.9653	0.8091
262	0.8086	0.8105	0.4760	3.0033	0.3804	0.8892	17.3000	0.0711	4.7179	126.0000	0.1042	1213.0000	0.6890	390.0000	566.0000	0.9662	0.8119
263	0.7961	0.8092	0.4801	3.1310	0.3828	0.8766	17.3000	0.0903	4.7807	125.0000	0.1014	1237.0000	0.6767	383.0000	566.0000	0.9725	0.7944
264	0.8109	0.8047	0.4757	3.1241	0.3704	0.8790	17.1000	0.0722	4.8244	134.0000	0.1099	1225.0000	0.6943	393.0000	566.0000	0.9624	0.7949
265	0.8158	0.8080	0.4805	3.1990	0.3639	0.8735	17.3000	0.0763	4.7468	137.0000	0.1123	1226.0000	0.6979	395.0000	566.0000	0.9625	0.7908
266	0.8036	0.8055	0.4818	3.1424	0.3707	0.8830	17.3000	0.0894	4.7708	132.0000	0.1086	1222.0000	0.6784	384.0000	566.0000	0.9673	0.8047
267	0.8360	0.8055	0.4747	3.2322	0.3547	0.8783	17.2000	0.0589	4.6161	137.0000	0.1123	1223.0000	0.7226	409.0000	566.0000	0.9648	0.7903
268	0.8206	0.8105	0.4815	3.1091	0.3617	0.8870	17.3000	0.0697	4.8851	130.0000	0.1102	1182.0000	0.6767	383.0000	566.0000	0.9679	0.8008
269	0.8309	0.8076	0.4755	2.7109	0.3585	0.8843	17.1000	0.0529	4.8794	121.0000	0.1005	1207.0000	0.7032	398.0000	566.0000	0.9727	0.7974
270	0.8153	0.8039	0.4733	3.2729	0.3515	0.8707	17.1000	0.0834	4.9136	133.0000	0.1143	1169.0000	0.6749	382.0000	566.0000	0.9641	0.7995
271	0.8063	0.8092	0.4805	3.0545	0.3789	0.8838	17.3000	0.0766	4.7462	125.0000	0.1040	1210.0000	0.6961	394.0000	566.0000	0.9678	0.8058
272	0.8190	0.8030	0.4730	2.7738	0.3407	0.8810	17.3000	0.0749	4.6203	126.0000	0.1041	1216.0000	0.7120	403.0000	566.0000	0.9745	0.8060
273	0.7980	0.8063	0.4734	3.0507	0.3678	0.8789	17.3000	0.0953	4.8068	132.0000	0.1120	1183.0000	0.6767	383.0000	566.0000	0.9653	0.8029
274	0.8422	0.8113	0.4778	3.0108	0.3694	0.8807	17.2000	0.0600	4.9031	128.0000	0.1069	1199.0000	0.6749	382.0000	566.0000	0.9691	0.8049
275	0.8302	0.8068	0.4797	2.9550	0.3853	0.8942	17.1000	0.0629	4.7887	126.0000	0.1020	1244.0000	0.7191	407.0000	566.0000	0.9703	0.8110
276	0.8230	0.8039	0.4712	3.1405	0.3476	0.8762	17.3000	0.0721	4.8296	125.0000	0.1070	1174.0000	0.7049	399.0000	566.0000	0.9702	0.7956
277	0.8057	0.8166	0.4843	3.0333	0.3844	0.8808	17.2000	0.0772	4.7861	126.0000	0.1054	1201.0000	0.6608	374.0000	566.0000	0.9592	0.8063
278	0.8263	0.8138	0.4768	3.2644	0.3742	0.8835	17.3000	0.0604	4.5254	126.0000	0.1056	1199.0000	0.6961	394.0000	566.0000	0.9691	0.8007
279	0.8254	0.8055	0.4856	3.1105	0.3448	0.8819	17.3000	0.0604	4.9021	133.0000	0.1124	1186.0000	0.6678	378.0000	566.0000	0.9646	0.8054
280	0.8302	0.8063	0.4729	3.2114	0.3513	0.8836	17.2000	0.0639	4.7368	133.0000	0.1087	1230.0000	0.7385	418.0000	566.0000	0.9650	0.8060
281	0.8155	0.8129	0.4811	2.9556	0.3733	0.8958	17.2000	0.0744	4.8590	122.0000	0.1007	1216.0000	0.6890	390.0000	566.0000	0.9696	0.8053
282	0.8211	0.8125	0.4816	3.0574	0.3525	0.8822	17.2000	0.0615	4.9223	129.0000	0.1075	1203.0000	0.6590	373.0000	566.0000	0.9742	0.8128
283	0.8140	0.8113	0.4773	2.8143	0.3793	0.8783	17.2000	0.0830	4.9222	124.0000	0.1060	1174.0000	0.6360	360.0000	566.0000	0.9702	0.8027
284	0.8205	0.8109	0.4777	3.0464	0.3548	0.8751	17.2000	0.0708	4.7694	135.0000	0.1165	1165.0000	0.6360	360.0000	566.0000	0.9588	0.8030
285	0.8309	0.8055	0.4768	3.1761	0.3681	0.8844	17.2000	0.0774	4.7012	126.0000	0.1024	1232.0000	0.7155	405.0000	566.0000	0.9708	0.7945
286	0.7993	0.8088	0.4793	3.0308	0.3495	0.8786	17.2000	0.0692	4.8338	134.0000	0.1118	1203.0000	0.6696	379.0000	566.0000	0.9676	0.7935
287	0.7971	0.8096	0.4774	3.2772	0.3628	0.8647	17.1000	0.0894	4.7579	135.0000	0.1153	1176.0000	0.6714	380.0000	566.0000	0.9643	0.8020
288	0.8367	0.8014	0.4726	2.8080	0.3646	0.8992	17.2000	0.0538	4.7806	114.0000	0.0957	1193.0000	0.6926	392.0000	566.0000	0.9715	0.8073
289	0.8194	0.8002	0.4722	3.0660	0.3611	0.8833	17.3000	0.0787	4.7827	127.0000	0.1043	1228.0000	0.7155	405.0000	566.0000	0.9666	0.7924
290	0.8180	0.8158	0.4824	2.9044	0.3745	0.8811	17.3000	0.0815	4.9840	127.0000	0.1079	1182.0000	0.6625	375.0000	566.0000	0.9746	0.8137
291	0.8217	0.8105	0.4823	3.0213	0.3755	0.8756	17.2000	0.0649	4.7772	127.0000	0.1050	1218.0000	0.6661	377.0000	566.0000	0.9688	0.8033
292	0.8014	0.8096	0.4797	3.0333	0.3774	0.8908	17.3000	0.0698	4.8251	125.0000	0.1043	1202.0000	0.6767	383.0000	566.0000	0.9659	0.8039
293	0.8308	0.8043	0.4804	2.7541	0.3663	0.8850	17.3000	0.0601	4.9372	122.0000	0.1051	1171.0000	0.6749	382.0000	566.0000	0.9727	0.8066
294	0.8209	0.8072	0.4773	3.0582	0.3667	0.8862	17.2000	0.0650	4.8073	127.0000	0.1049	1219.0000	0.6784	384.0000	566.0000	0.9647	0.7987
295	0.8119	0.8043	0.4784	3.0987	0.3631	0.8797	17.3000	0.0793	4.8673	131.0000	0.1088	1206.0000	0.6926	392.0000	566.0000	0.9627	0.8024
296	0.8181	0.8101	0.4788	2.9157	0.3644	0.8830	17.3000	0.0622	4.7364	127.0000	0.1062	1198.0000	0.6837	387.0000	566.0000	0.9633	0.8066
297	0.7865	0.8014	0.4750	2.8746	0.3639	0.8826	17.3000	0.0913	4.7462	131.0000	0.1094	1204.0000	0.6961	394.0000	566.0000	0.9585	0.7953
298	0.8221	0.8068	0.4803	2.9366	0.3681	0.8840	17.1000	0.0602	4.7513	127.0000	0.1035	1230.0000	0.6961	394.0000	566.0000	0.9650	0.7859
299	0.8015	0.8063	0.4758	3.1253	0.3568	0.8733	17.2000	0.0786	4.6581	138.0000	0.1140	1213.0000	0.6873	389.0000	566.0000	0.9621	0.7944
300	0.8190	0.8133	0.4819	3.1367	0.3695	0.8803	17.2000	0.0786	4.9755	131.0000	0.1117	1178.0000	0.6484	367.0000	566.0000	0.9660	0.8057
301	0.7998	0.8138	0.4835	2.7684	0.3637	0.8842	17.2000	0.0814	4.9067	122.0000	0.1041	1179.0000	0.6625	375.0000	566.0000	0.9754	0.8123
302	0.8178	0.8088	0.4829	2.9065	0.3627	0.8721	17.1000	0.0690	5.0434	132.0000	0.1086	1219.0000	0.6926	392.0000	566.0000	0.9631	0.8057
303	0.8150	0.8109	0.4849	3.1263	0.3790	0.8830	17.3000	0.0820	4.8722	131.0000	0.1143	1148.0000	0.6219	352.0000	566.0000	0.9617	0.8019
304	0.8465	0.8129	0.4751	2.9397	0.3731	0.8840	17.1000	0.0583	4.8258	125.0000	0.1037	1210.0000	0.6996	396.0000	566.0000	0.9669	0.8004
305	0.8207	0.8059	0.4804	2.9486	0.3760	0.8924	17.1000	0.0656	4.9657	125.0000	0.1079	1167.0000	0.6696	379.0000	566.0000	0.9606	0.8008
306	0.8029	0.8146	0.4853	3.0711	0.3802	0.8771	17.2000	0.0759	5.0345	127.0000	0.1071	1195.0000	0.6661	377.0000	566.0000	0.9649	0.8036
307	0.8035	0.8059	0.4742	3.1051	0.3677	0.8708	17.3000	0.0732	4.7739	129.0000	0.1078	1199.0000	0.7032	398.0000	566.0000	0.9641	0.7994
308	0.8234	0.8059	0.4757	2.9292	0.3542	0.8796	17.3000	0.0652	4.7841	133.0000	0.1114	1200.0000	0.7120	403.0000	566.0000	0.9658	0.8009
309	0.8068	0.8109	0.4804	2.9674	0.3665	0.8787	17.2000	0.0784	4.8172	129.0000	0.1081	1197.0000	0.6572	372.0000	566.0000	0.9666	0.8019
310	0.8321	0.8055	0.4758	2.9018	0.3551	0.8901	17.1000	0.0680	4.6992	117.0000	0.1005	1171.0000	0.6873	389.0000	566.0000	0.9735	0.8075
311	0.8247	0.8051	0.4766	2.7618	0.3696	0.8934	17.2000	0.0557	4.7377	122.0000	0.0981	1247.0000	0.7208	408.0000	566.0000	0.9743	0.8002
312	0.8080	0.8080	0.4701	2.8828	0.3738	0.8785	17.2000	0.0857	4.7104	126.0000	0.1130	1126.0000	0.6466	366.0000	566.0000	0.9654	0.8192
313	0.8407	0.8096	0.4810	3.3210	0.3539	0.8753	17.3000	0.0727	4.8219	140.0000	0.1153	1218.0000	0.6943	393.0000	566.0000	0.9606	0.7955
314	0.8138	0.8125	0.4790	3.2025	0.3577	0.8808	17.2000	0.0743	4.7980	134.0000	0.1107	1215.0000	0.6996	396.0000	566.0000	0.9671	0.7968
315	0.8012	0.7981	0.4716	2.9814	0.3490	0.8769	17.1000	0.0769	4.9289	125.0000	0.1065	1182.0000	0.6714	380.0000	566.0000	0.9679	0.7981
