accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
186	0.3815	0.4700	0.3495	0.8171	0.0668	0.6417	35.8421	0.3216	691.0000	195.0000	0.2822	706.0000
187	0.3723	0.4691	0.3497	0.8154	0.0675	0.6432	35.7895	0.3105	701.0000	192.0000	0.2739	723.0000
188	0.3634	0.4714	0.3628	0.8052	0.0698	0.6325	35.9474	0.3239	736.0000	202.0000	0.2745	759.0000
189	0.3955	0.4661	0.3473	0.8341	0.0693	0.6544	35.8947	0.3091	701.0000	182.0000	0.2596	718.0000
190	0.3906	0.4723	0.3600	0.7942	0.0701	0.6675	35.8421	0.2875	715.0000	189.0000	0.2643	740.0000
191	0.3810	0.4640	0.3350	0.8110	0.0660	0.6550	36.1053	0.3061	658.0000	171.0000	0.2599	671.0000
192	0.3620	0.4689	0.3526	0.8091	0.0683	0.6380	36.1579	0.3130	711.0000	195.0000	0.2743	730.0000
193	0.4078	0.4730	0.3617	0.8185	0.0719	0.6672	36.0000	0.2914	702.0000	187.0000	0.2664	711.0000
194	0.3822	0.4677	0.3569	0.8017	0.0693	0.6432	35.8421	0.3017	716.0000	192.0000	0.2682	737.0000
195	0.3950	0.4686	0.3518	0.8042	0.0641	0.6628	35.7895	0.2948	694.0000	194.0000	0.2795	718.0000
196	0.3939	0.4663	0.3469	0.8183	0.0669	0.6429	35.7368	0.3236	702.0000	194.0000	0.2764	726.0000
197	0.3762	0.4623	0.3400	0.8199	0.0641	0.6478	36.3158	0.3096	668.0000	184.0000	0.2754	689.0000
198	0.3768	0.4682	0.3502	0.8279	0.0672	0.6641	36.0000	0.3003	685.0000	175.0000	0.2555	704.0000
199	0.3822	0.4670	0.3604	0.8231	0.0670	0.6318	36.2105	0.3303	697.0000	197.0000	0.2826	717.0000
200	0.3790	0.4691	0.3507	0.8136	0.0678	0.6546	35.7368	0.3088	685.0000	183.0000	0.2672	707.0000
201	0.3991	0.4691	0.3525	0.8108	0.0686	0.6550	36.1579	0.3097	719.0000	187.0000	0.2601	741.0000
202	0.4039	0.4698	0.3460	0.8073	0.0676	0.6474	35.8421	0.3123	702.0000	194.0000	0.2764	720.0000
203	0.3832	0.4686	0.3422	0.8111	0.0683	0.6503	35.7368	0.3093	694.0000	188.0000	0.2709	715.0000
204	0.4108	0.4698	0.3582	0.8175	0.0676	0.6483	36.0000	0.3059	670.0000	193.0000	0.2881	691.0000
205	0.3735	0.4682	0.3489	0.8118	0.0697	0.6355	35.9474	0.3296	694.0000	190.0000	0.2738	713.0000
206	0.3724	0.4621	0.3463	0.8351	0.0656	0.6172	36.1053	0.3489	673.0000	193.0000	0.2868	698.0000
207	0.4009	0.4682	0.3500	0.8212	0.0669	0.6447	35.9474	0.3118	712.0000	188.0000	0.2640	731.0000
208	0.3698	0.4605	0.3412	0.8203	0.0667	0.6225	36.0526	0.3390	643.0000	189.0000	0.2939	658.0000
209	0.4059	0.4665	0.3474	0.8165	0.0680	0.6351	35.7895	0.3253	665.0000	191.0000	0.2872	689.0000
210	0.4059	0.4626	0.3466	0.8301	0.0668	0.6616	35.8947	0.3053	669.0000	172.0000	0.2571	689.0000
211	0.3816	0.4675	0.3486	0.8078	0.0688	0.6474	35.8947	0.3212	705.0000	191.0000	0.2709	726.0000
212	0.3881	0.4647	0.3582	0.8107	0.0685	0.6542	35.8421	0.3043	702.0000	185.0000	0.2635	726.0000
213	0.3874	0.4700	0.3561	0.8169	0.0700	0.6571	35.7368	0.3119	711.0000	188.0000	0.2644	728.0000
214	0.3783	0.4661	0.3494	0.8155	0.0671	0.6434	36.2632	0.3281	670.0000	187.0000	0.2791	687.0000
215	0.3504	0.4702	0.3397	0.8047	0.0677	0.6401	36.2632	0.3260	707.0000	194.0000	0.2744	730.0000
216	0.3880	0.4684	0.3509	0.8077	0.0733	0.6507	36.1053	0.2978	704.0000	193.0000	0.2741	727.0000
217	0.3411	0.4700	0.3437	0.8116	0.0682	0.6412	36.2105	0.3180	720.0000	191.0000	0.2653	737.0000
218	0.4026	0.4730	0.3504	0.8171	0.0692	0.6506	36.0526	0.3064	698.0000	190.0000	0.2722	712.0000
219	0.3893	0.4700	0.3496	0.8223	0.0696	0.6515	35.9474	0.3084	701.0000	185.0000	0.2639	728.0000
220	0.4068	0.4716	0.3632	0.8009	0.0714	0.6592	35.8421	0.2917	738.0000	188.0000	0.2547	759.0000
