accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
158	0.8158	0.6082	0.3463	2.1871	0.1574	0.8780	17.1000	0.0602	3.6137	89.0000	0.1046	866.0000	0.5552	629.0000	1133.0000	0.9665	0.7979
159	0.8250	0.6189	0.3493	2.5318	0.1645	0.8720	17.0000	0.0733	3.7909	94.0000	0.1110	850.0000	0.5066	574.0000	1133.0000	0.9635	0.8054
160	0.8367	0.6205	0.3416	2.4289	0.1667	0.8791	17.0000	0.0590	3.4960	89.0000	0.1005	893.0000	0.5569	631.0000	1133.0000	0.9664	0.8038
161	0.8249	0.6218	0.3577	2.4972	0.1736	0.8816	17.1000	0.0675	3.7444	91.0000	0.1053	897.0000	0.5525	626.0000	1133.0000	0.9677	0.7961
162	0.8324	0.6160	0.3468	2.4994	0.1647	0.8816	17.1000	0.0791	3.7288	86.0000	0.1025	843.0000	0.5207	590.0000	1133.0000	0.9668	0.7937
163	0.8253	0.6131	0.3503	2.5415	0.1820	0.8923	17.2000	0.0745	3.7448	87.0000	0.0995	892.0000	0.5499	623.0000	1133.0000	0.9675	0.7973
164	0.8204	0.6152	0.3451	2.5213	0.1706	0.8814	17.0000	0.0785	3.6667	88.0000	0.1021	869.0000	0.5402	612.0000	1133.0000	0.9643	0.8003
165	0.8349	0.6131	0.3447	2.5968	0.1509	0.8947	16.9000	0.0523	3.6683	80.0000	0.0940	863.0000	0.5534	627.0000	1133.0000	0.9618	0.8106
166	0.8111	0.6127	0.3440	2.4794	0.1775	0.8768	17.2000	0.0909	3.9447	84.0000	0.1098	776.0000	0.4951	561.0000	1133.0000	0.9601	0.8183
167	0.8487	0.6069	0.3327	2.4104	0.1649	0.8783	17.1000	0.0594	3.7172	83.0000	0.1017	843.0000	0.5243	594.0000	1133.0000	0.9703	0.8028
168	0.8400	0.6172	0.3523	2.3668	0.1660	0.8843	17.0000	0.0681	3.7120	84.0000	0.0963	886.0000	0.5578	632.0000	1133.0000	0.9661	0.7989
169	0.8317	0.6172	0.3512	2.4299	0.1787	0.8788	17.0000	0.0777	3.7821	91.0000	0.1078	877.0000	0.5428	615.0000	1133.0000	0.9635	0.8004
170	0.8234	0.6222	0.3530	2.3805	0.1617	0.8763	17.0000	0.0653	3.6630	90.0000	0.1017	891.0000	0.5578	632.0000	1133.0000	0.9641	0.8196
171	0.8341	0.6226	0.3617	2.3647	0.1731	0.8888	17.0000	0.0705	3.7862	88.0000	0.1024	883.0000	0.5613	636.0000	1133.0000	0.9649	0.8163
172	0.8026	0.6077	0.3478	2.4101	0.1672	0.8784	17.1000	0.0846	3.5696	91.0000	0.1053	868.0000	0.5578	632.0000	1133.0000	0.9597	0.8164
173	0.8207	0.6123	0.3503	2.7639	0.1733	0.8826	16.9000	0.0622	3.7547	85.0000	0.1020	847.0000	0.5181	587.0000	1133.0000	0.9693	0.8125
174	0.8230	0.6131	0.3605	2.6462	0.1547	0.8856	16.9000	0.0612	3.7179	82.0000	0.0936	879.0000	0.5287	599.0000	1133.0000	0.9750	0.8045
175	0.8234	0.6189	0.3585	2.3865	0.1781	0.8979	17.0000	0.0670	3.6775	81.0000	0.0893	916.0000	0.5446	617.0000	1133.0000	0.9727	0.8106
176	0.8375	0.6003	0.3360	2.5939	0.1498	0.8736	17.0000	0.0612	3.5114	97.0000	0.1156	857.0000	0.5402	612.0000	1133.0000	0.9545	0.7949
177	0.8092	0.6106	0.3478	2.3886	0.1660	0.8634	17.0000	0.0917	3.6977	98.0000	0.1222	839.0000	0.5490	622.0000	1133.0000	0.9547	0.8088
178	0.8091	0.6164	0.3443	2.5303	0.1505	0.8857	16.9000	0.0676	3.7968	82.0000	0.0970	875.0000	0.5560	630.0000	1133.0000	0.9646	0.8227
179	0.8222	0.6246	0.3633	2.4454	0.1845	0.8935	17.2000	0.0787	3.7081	81.0000	0.0929	916.0000	0.5746	651.0000	1133.0000	0.9749	0.8130
180	0.8278	0.6176	0.3560	2.6261	0.1704	0.8805	16.9000	0.0719	3.7129	95.0000	0.1094	896.0000	0.5658	641.0000	1133.0000	0.9587	0.8072
181	0.7810	0.6180	0.3483	2.5582	0.1733	0.8683	17.0000	0.0886	3.8494	92.0000	0.1086	851.0000	0.5216	591.0000	1133.0000	0.9612	0.7937
182	0.8249	0.6238	0.3660	2.7152	0.1781	0.8767	16.9000	0.0836	3.6929	100.0000	0.1107	920.0000	0.5719	648.0000	1133.0000	0.9565	0.7914
183	0.8061	0.6119	0.3480	2.5394	0.1672	0.8745	17.1000	0.0912	3.7621	89.0000	0.1053	862.0000	0.5119	580.0000	1133.0000	0.9733	0.8050
184	0.7989	0.6152	0.3483	2.5470	0.1583	0.8700	17.0000	0.0870	3.5634	96.0000	0.1107	905.0000	0.5781	655.0000	1133.0000	0.9669	0.7922
185	0.8517	0.6098	0.3393	2.1850	0.1704	0.8977	17.1000	0.0633	3.7303	78.0000	0.0999	811.0000	0.5040	571.0000	1133.0000	0.9630	0.8162
186	0.8240	0.6131	0.3457	2.4452	0.1629	0.8876	17.1000	0.0770	3.7435	91.0000	0.1081	867.0000	0.5472	620.0000	1133.0000	0.9596	0.8106
187	0.8179	0.6246	0.3527	2.6062	0.1575	0.8860	17.1000	0.0654	3.8736	88.0000	0.1043	866.0000	0.5446	617.0000	1133.0000	0.9642	0.8024
188	0.8276	0.6180	0.3506	2.2837	0.1819	0.8931	16.9000	0.0696	3.6149	87.0000	0.0963	941.0000	0.6028	683.0000	1133.0000	0.9639	0.7850
189	0.8412	0.6185	0.3531	2.5028	0.1735	0.8917	17.0000	0.0596	3.6755	89.0000	0.1031	883.0000	0.5684	644.0000	1133.0000	0.9592	0.8088
190	0.8168	0.6205	0.3591	2.3557	0.1596	0.8791	16.9000	0.0638	3.7484	88.0000	0.1027	866.0000	0.5508	624.0000	1133.0000	0.9700	0.8080
191	0.8251	0.6205	0.3449	2.3167	0.1693	0.8902	17.1000	0.0655	3.8284	90.0000	0.1056	884.0000	0.5040	571.0000	1133.0000	0.9627	0.8249
192	0.8105	0.6193	0.3594	2.4091	0.1808	0.8653	17.0000	0.0868	3.7520	96.0000	0.1080	919.0000	0.5410	613.0000	1133.0000	0.9684	0.7959
193	0.8307	0.6069	0.3405	2.3741	0.1598	0.8994	17.0000	0.0549	3.5657	81.0000	0.0961	882.0000	0.5508	624.0000	1133.0000	0.9785	0.8097
194	0.8294	0.6152	0.3553	2.8195	0.1669	0.8668	17.0000	0.0742	3.8401	98.0000	0.1153	870.0000	0.5243	594.0000	1133.0000	0.9644	0.7862
195	0.8144	0.6115	0.3454	2.2875	0.1595	0.8770	17.2000	0.0795	3.5904	86.0000	0.0997	880.0000	0.5711	647.0000	1133.0000	0.9750	0.7962
196	0.8213	0.6205	0.3541	2.4971	0.1755	0.8766	17.0000	0.0776	3.8235	93.0000	0.1098	853.0000	0.5402	612.0000	1133.0000	0.9590	0.7984
197	0.8282	0.6069	0.3509	2.4437	0.1710	0.8803	17.1000	0.0658	3.6715	85.0000	0.1039	843.0000	0.5534	627.0000	1133.0000	0.9620	0.7881
198	0.8235	0.6073	0.3425	2.4179	0.1612	0.8766	17.0000	0.0734	3.6916	90.0000	0.1071	859.0000	0.5437	616.0000	1133.0000	0.9593	0.8066
199	0.8379	0.6283	0.3705	2.2176	0.1917	0.8908	17.0000	0.0526	3.7690	78.0000	0.0890	910.0000	0.5578	632.0000	1133.0000	0.9824	0.8184
200	0.8419	0.6139	0.3533	2.4775	0.1735	0.8859	17.0000	0.0705	3.7216	94.0000	0.1069	913.0000	0.5516	625.0000	1133.0000	0.9595	0.7935
201	0.8274	0.6180	0.3464	2.4845	0.1642	0.8834	17.0000	0.0766	3.6626	92.0000	0.1075	871.0000	0.5755	652.0000	1133.0000	0.9633	0.7954
202	0.8133	0.6156	0.3562	2.5905	0.1630	0.8844	17.0000	0.0676	3.7913	88.0000	0.1003	884.0000	0.5455	618.0000	1133.0000	0.9649	0.8018
203	0.8100	0.6127	0.3504	2.4183	0.1410	0.8699	17.0000	0.0678	3.7877	96.0000	0.1109	906.0000	0.5446	617.0000	1133.0000	0.9735	0.8091
204	0.8417	0.6176	0.3629	2.7421	0.1697	0.8816	16.9000	0.0710	3.7450	96.0000	0.1135	857.0000	0.5296	600.0000	1133.0000	0.9580	0.7991
205	0.8115	0.6226	0.3660	2.6569	0.1655	0.8738	17.0000	0.0781	3.7468	91.0000	0.0999	924.0000	0.5578	632.0000	1133.0000	0.9719	0.7826
206	0.8095	0.6082	0.3367	2.4768	0.1741	0.8797	16.9000	0.0779	3.6317	92.0000	0.1086	885.0000	0.5560	630.0000	1133.0000	0.9672	0.7802
207	0.8494	0.6238	0.3521	2.4765	0.1744	0.8838	16.9000	0.0731	3.7596	84.0000	0.1007	850.0000	0.5508	624.0000	1133.0000	0.9635	0.8235
208	0.7922	0.6251	0.3586	2.5971	0.1793	0.8763	17.0000	0.0800	3.7744	92.0000	0.1054	906.0000	0.5437	616.0000	1133.0000	0.9636	0.8029
209	0.7869	0.6180	0.3483	2.5058	0.1607	0.8763	16.8000	0.0793	3.8024	86.0000	0.1048	856.0000	0.5225	592.0000	1133.0000	0.9696	0.7950
210	0.8043	0.6148	0.3481	2.5667	0.1667	0.8723	16.9000	0.0882	3.6336	99.0000	0.1125	907.0000	0.5613	636.0000	1133.0000	0.9647	0.7946
211	0.8220	0.6127	0.3362	2.4519	0.1897	0.8922	16.9000	0.0792	3.7320	81.0000	0.0942	874.0000	0.5402	612.0000	1133.0000	0.9622	0.8055
212	0.8171	0.6098	0.3370	2.3839	0.1593	0.8712	16.8000	0.0643	3.7738	86.0000	0.1076	844.0000	0.5190	588.0000	1133.0000	0.9692	0.7989
213	0.8279	0.6106	0.3404	2.3514	0.1606	0.8849	17.0000	0.0581	3.6826	82.0000	0.1012	814.0000	0.5172	586.0000	1133.0000	0.9681	0.8084
214	0.8124	0.6131	0.3486	2.2777	0.1775	0.8933	17.0000	0.0661	3.6645	76.0000	0.0911	875.0000	0.5366	608.0000	1133.0000	0.9771	0.8025
215	0.8296	0.6156	0.3527	2.4570	0.1858	0.8901	16.9000	0.0672	3.7326	89.0000	0.0999	919.0000	0.5446	617.0000	1133.0000	0.9641	0.8017
216	0.8117	0.6148	0.3492	2.1845	0.1821	0.8804	17.1000	0.0764	3.5537	87.0000	0.0998	889.0000	0.5755	652.0000	1133.0000	0.9719	0.8113
217	0.8275	0.6197	0.3542	2.7719	0.1751	0.8770	16.9000	0.0833	3.7734	97.0000	0.1132	881.0000	0.5649	640.0000	1133.0000	0.9501	0.7778
218	0.8183	0.6057	0.3370	2.1804	0.1596	0.8858	17.1000	0.0619	3.8615	79.0000	0.1042	787.0000	0.4969	563.0000	1133.0000	0.9708	0.8150
219	0.8113	0.6110	0.3522	2.3876	0.1660	0.8783	17.1000	0.0879	3.6873	88.0000	0.1111	823.0000	0.5278	598.0000	1133.0000	0.9635	0.8222
220	0.8445	0.6172	0.3569	2.2218	0.1949	0.8942	17.0000	0.0728	3.8020	79.0000	0.0924	870.0000	0.5260	596.0000	1133.0000	0.9724	0.8089
221	0.8388	0.6185	0.3497	2.3731	0.1764	0.8956	16.9000	0.0684	3.8410	80.0000	0.0966	847.0000	0.5384	610.0000	1133.0000	0.9622	0.8114
222	0.8405	0.6185	0.3602	2.2990	0.1805	0.8874	16.8000	0.0776	3.7188	89.0000	0.1061	873.0000	0.5587	633.0000	1133.0000	0.9599	0.7919
223	0.7888	0.6218	0.3580	2.5526	0.1642	0.8826	17.0000	0.0730	3.8217	92.0000	0.1031	912.0000	0.5446	617.0000	1133.0000	0.9704	0.7899
224	0.8263	0.6077	0.3490	2.1144	0.1694	0.8983	17.1000	0.0698	3.6839	77.0000	0.0958	839.0000	0.5640	639.0000	1133.0000	0.9726	0.8135
225	0.8313	0.6102	0.3443	2.2716	0.1760	0.8939	17.0000	0.0715	3.8532	80.0000	0.0985	832.0000	0.5110	579.0000	1133.0000	0.9724	0.8154
226	0.7994	0.6230	0.3527	2.3551	0.1853	0.8776	17.0000	0.0843	3.8508	87.0000	0.1061	856.0000	0.5384	610.0000	1133.0000	0.9720	0.8109
227	0.8085	0.6189	0.3508	2.4783	0.1729	0.8871	16.9000	0.0766	3.7581	89.0000	0.1042	876.0000	0.5472	620.0000	1133.0000	0.9658	0.7998
228	0.8252	0.6106	0.3455	2.3527	0.1613	0.8956	16.8000	0.0658	3.6246	84.0000	0.0984	876.0000	0.5596	634.0000	1133.0000	0.9715	0.8135
229	0.8082	0.6185	0.3528	2.3357	0.1768	0.8877	16.9000	0.0725	3.8160	88.0000	0.1088	828.0000	0.5516	625.0000	1133.0000	0.9565	0.8184
230	0.8083	0.6131	0.3605	2.5897	0.1655	0.8802	16.9000	0.0716	3.7352	91.0000	0.1056	875.0000	0.5534	627.0000	1133.0000	0.9623	0.8007
231	0.8101	0.6053	0.3377	2.4087	0.1682	0.8886	17.1000	0.0687	3.5178	77.0000	0.0912	871.0000	0.5455	618.0000	1133.0000	0.9747	0.8233
232	0.7917	0.6201	0.3580	2.5054	0.1607	0.8706	17.0000	0.0872	3.6897	87.0000	0.1001	918.0000	0.5631	638.0000	1133.0000	0.9717	0.7956
233	0.8239	0.6135	0.3461	2.6501	0.1658	0.8672	17.0000	0.0874	3.6727	97.0000	0.1112	886.0000	0.5340	605.0000	1133.0000	0.9549	0.8030
234	0.8048	0.6164	0.3532	2.4847	0.1705	0.8738	17.0000	0.0780	3.6400	96.0000	0.1082	918.0000	0.5737	650.0000	1133.0000	0.9641	0.7889
235	0.7954	0.6123	0.3420	2.5704	0.1428	0.8543	17.2000	0.0955	3.7861	98.0000	0.1146	866.0000	0.5322	603.0000	1133.0000	0.9561	0.8010
236	0.8311	0.6069	0.3436	2.5096	0.1700	0.8897	16.9000	0.0824	3.8497	84.0000	0.1113	779.0000	0.5110	579.0000	1133.0000	0.9564	0.8188
237	0.8158	0.6110	0.3438	2.4417	0.1644	0.8822	16.9000	0.0717	3.5688	91.0000	0.1062	892.0000	0.5649	640.0000	1133.0000	0.9664	0.7881
238	0.8203	0.6185	0.3604	2.3978	0.1797	0.8767	17.0000	0.0808	3.7290	89.0000	0.1005	900.0000	0.5569	631.0000	1133.0000	0.9644	0.7904
239	0.8202	0.6152	0.3547	2.3417	0.1807	0.8878	17.0000	0.0766	3.6978	92.0000	0.1055	916.0000	0.5666	642.0000	1133.0000	0.9640	0.7983
240	0.8157	0.6115	0.3473	2.2494	0.1690	0.8904	17.1000	0.0677	3.7711	83.0000	0.0988	862.0000	0.5322	603.0000	1133.0000	0.9629	0.8063
241	0.8324	0.6201	0.3505	2.4692	0.1771	0.8852	16.9000	0.0826	3.7625	87.0000	0.1034	859.0000	0.5313	602.0000	1133.0000	0.9627	0.8122
242	0.8133	0.6106	0.3471	2.4955	0.1723	0.8903	17.0000	0.0647	3.7182	86.0000	0.1018	882.0000	0.5543	628.0000	1133.0000	0.9671	0.8010
243	0.8245	0.6218	0.3581	2.7540	0.1748	0.8765	17.2000	0.0691	3.7672	94.0000	0.1065	886.0000	0.5384	610.0000	1133.0000	0.9707	0.8005
244	0.8220	0.6086	0.3436	2.2927	0.1667	0.8798	17.1000	0.0693	3.5136	90.0000	0.1100	854.0000	0.5843	662.0000	1133.0000	0.9567	0.8232
245	0.8142	0.6098	0.3553	2.4122	0.1880	0.8805	17.0000	0.0811	3.6817	85.0000	0.0996	883.0000	0.5490	622.0000	1133.0000	0.9694	0.7970
246	0.7904	0.6201	0.3557	2.6898	0.1577	0.8681	17.0000	0.0805	3.6856	101.0000	0.1116	922.0000	0.5446	617.0000	1133.0000	0.9577	0.7910
247	0.8111	0.6164	0.3569	2.4377	0.1662	0.8781	17.1000	0.0767	3.7463	86.0000	0.0995	875.0000	0.5357	607.0000	1133.0000	0.9680	0.8043
248	0.8280	0.6073	0.3485	2.6292	0.1551	0.8885	17.1000	0.0702	3.4933	94.0000	0.1097	890.0000	0.5887	667.0000	1133.0000	0.9551	0.8008
249	0.8165	0.6123	0.3581	2.3341	0.1778	0.8969	17.0000	0.0587	3.5794	86.0000	0.0984	910.0000	0.5728	649.0000	1133.0000	0.9670	0.8049
250	0.8387	0.6189	0.3517	2.4289	0.1682	0.8922	17.1000	0.0562	3.6070	84.0000	0.0953	928.0000	0.5816	659.0000	1133.0000	0.9709	0.8127
251	0.8201	0.6168	0.3511	2.2017	0.1771	0.8762	17.0000	0.0877	3.8265	85.0000	0.1064	813.0000	0.5190	588.0000	1133.0000	0.9656	0.8184
252	0.8251	0.6077	0.3454	2.2588	0.1657	0.8819	17.0000	0.0672	3.8177	87.0000	0.1136	800.0000	0.5181	587.0000	1133.0000	0.9637	0.8118
253	0.8249	0.6160	0.3503	2.6796	0.1716	0.8862	17.2000	0.0766	3.6762	85.0000	0.1004	852.0000	0.5560	630.0000	1133.0000	0.9730	0.8010
254	0.8230	0.6176	0.3492	2.6175	0.1638	0.8691	17.0000	0.0772	3.8107	98.0000	0.1176	847.0000	0.5269	597.0000	1133.0000	0.9587	0.7929
255	0.8288	0.6106	0.3527	2.5926	0.1758	0.8907	16.9000	0.0669	3.6297	88.0000	0.0997	891.0000	0.5649	640.0000	1133.0000	0.9641	0.7887
256	0.7849	0.6185	0.3474	2.5542	0.1457	0.8638	16.9000	0.0793	3.6994	95.0000	0.1063	904.0000	0.5490	622.0000	1133.0000	0.9591	0.7912
257	0.8010	0.6205	0.3532	2.8841	0.1544	0.8754	17.0000	0.0759	3.6722	95.0000	0.1061	897.0000	0.5843	662.0000	1133.0000	0.9632	0.7975
258	0.8244	0.6189	0.3585	2.5507	0.1794	0.8895	17.1000	0.0729	3.7268	85.0000	0.0963	888.0000	0.5622	637.0000	1133.0000	0.9685	0.8061
259	0.8317	0.6057	0.3432	2.1557	0.1666	0.8872	17.1000	0.0607	3.6565	81.0000	0.0983	848.0000	0.5472	620.0000	1133.0000	0.9729	0.8099
260	0.7861	0.6205	0.3524	2.5270	0.1560	0.8752	16.9000	0.0921	3.7736	89.0000	0.1040	871.0000	0.5419	614.0000	1133.0000	0.9656	0.8070
261	0.8083	0.6139	0.3506	2.6938	0.1455	0.8774	16.8000	0.0793	3.7053	93.0000	0.1060	885.0000	0.5631	638.0000	1133.0000	0.9537	0.8161
262	0.8113	0.6176	0.3544	2.6117	0.1460	0.8928	17.0000	0.0623	3.7548	85.0000	0.0984	873.0000	0.5472	620.0000	1133.0000	0.9645	0.8129
263	0.8181	0.6148	0.3478	2.2678	0.1728	0.8705	17.1000	0.0714	3.6563	92.0000	0.1070	870.0000	0.5393	611.0000	1133.0000	0.9655	0.8120
264	0.8147	0.6213	0.3463	2.6064	0.1572	0.8863	17.1000	0.0687	3.7940	85.0000	0.0985	879.0000	0.5269	597.0000	1133.0000	0.9670	0.8094
265	0.8341	0.6164	0.3575	2.3423	0.1818	0.8910	17.1000	0.0725	3.6625	86.0000	0.0986	888.0000	0.5649	640.0000	1133.0000	0.9640	0.8168
266	0.8228	0.6152	0.3505	2.2852	0.1707	0.8868	17.0000	0.0575	3.7386	86.0000	0.1031	859.0000	0.5402	612.0000	1133.0000	0.9651	0.8105
267	0.8078	0.6201	0.3518	2.3468	0.1750	0.8800	17.0000	0.0829	3.6661	91.0000	0.1054	888.0000	0.5658	641.0000	1133.0000	0.9617	0.8088
268	0.7953	0.6222	0.3552	2.4093	0.1688	0.8801	17.2000	0.0721	3.6293	93.0000	0.1024	926.0000	0.5666	642.0000	1133.0000	0.9644	0.8051
269	0.8039	0.6127	0.3462	2.3466	0.1629	0.8827	16.9000	0.0803	3.6704	85.0000	0.1046	831.0000	0.5543	628.0000	1133.0000	0.9699	0.8083
270	0.8497	0.6110	0.3507	2.2369	0.1846	0.9090	17.1000	0.0629	3.7101	73.0000	0.0862	861.0000	0.5419	614.0000	1133.0000	0.9733	0.8205
271	0.8380	0.6098	0.3518	2.5208	0.1675	0.8923	17.2000	0.0600	3.7468	86.0000	0.1053	864.0000	0.5508	624.0000	1133.0000	0.9664	0.8034
272	0.8374	0.6189	0.3444	2.4977	0.1829	0.8855	17.0000	0.0725	3.5832	85.0000	0.1004	860.0000	0.5357	607.0000	1133.0000	0.9651	0.7967
273	0.8095	0.6189	0.3657	2.5187	0.1872	0.8774	17.0000	0.0767	3.7582	89.0000	0.1043	881.0000	0.5366	608.0000	1133.0000	0.9625	0.7918
274	0.8198	0.6193	0.3547	2.2480	0.1868	0.8854	16.9000	0.0796	3.8170	80.0000	0.0921	883.0000	0.5402	612.0000	1133.0000	0.9706	0.8008
275	0.8152	0.6115	0.3496	2.6241	0.1599	0.8797	16.9000	0.0651	3.5216	97.0000	0.1062	931.0000	0.5922	671.0000	1133.0000	0.9603	0.7917
276	0.8107	0.6131	0.3559	2.7145	0.1794	0.8735	17.1000	0.0946	3.6437	92.0000	0.1089	851.0000	0.5375	609.0000	1133.0000	0.9624	0.8035
277	0.7894	0.6189	0.3618	2.5265	0.1738	0.8676	17.0000	0.0733	3.7827	101.0000	0.1185	887.0000	0.5402	612.0000	1133.0000	0.9605	0.8034
278	0.8316	0.6168	0.3494	2.2762	0.1802	0.8839	17.0000	0.0660	3.6839	86.0000	0.1020	869.0000	0.5305	601.0000	1133.0000	0.9643	0.7966
279	0.8256	0.6152	0.3565	2.6082	0.1771	0.8871	16.8000	0.0758	3.7605	90.0000	0.1066	850.0000	0.5490	622.0000	1133.0000	0.9612	0.8060
280	0.8328	0.6160	0.3560	2.3687	0.1848	0.8773	17.0000	0.0826	3.8519	95.0000	0.1176	849.0000	0.5243	594.0000	1133.0000	0.9505	0.8067
281	0.8340	0.6222	0.3574	2.6434	0.1591	0.8763	17.0000	0.0665	3.6505	95.0000	0.1084	917.0000	0.5834	661.0000	1133.0000	0.9618	0.7907
282	0.8250	0.6152	0.3571	2.3654	0.1638	0.8735	16.9000	0.0665	3.6021	84.0000	0.0995	903.0000	0.5922	671.0000	1133.0000	0.9701	0.7955
283	0.8269	0.6123	0.3513	2.6494	0.1770	0.8817	17.0000	0.0794	3.7939	89.0000	0.1041	870.0000	0.5225	592.0000	1133.0000	0.9609	0.7982
284	0.8274	0.6135	0.3550	2.2896	0.1701	0.8894	17.1000	0.0654	3.7944	84.0000	0.0996	846.0000	0.5366	608.0000	1133.0000	0.9669	0.8108
285	0.8028	0.6197	0.3518	2.6033	0.1444	0.8716	17.1000	0.0727	3.5837	98.0000	0.1114	905.0000	0.5852	663.0000	1133.0000	0.9602	0.7884
286	0.8074	0.6160	0.3530	2.4057	0.1757	0.8949	16.9000	0.0774	3.6698	84.0000	0.0993	875.0000	0.5587	633.0000	1133.0000	0.9703	0.8039
287	0.8090	0.6152	0.3539	2.4045	0.1562	0.8719	17.1000	0.0651	3.7580	93.0000	0.1084	880.0000	0.5543	628.0000	1133.0000	0.9705	0.8029
288	0.8306	0.6131	0.3504	2.7320	0.1785	0.8754	17.1000	0.0794	3.6723	98.0000	0.1089	929.0000	0.5763	653.0000	1133.0000	0.9612	0.7899
289	0.8199	0.6115	0.3532	2.5047	0.1658	0.8869	17.0000	0.0755	3.6710	83.0000	0.0978	860.0000	0.5472	620.0000	1133.0000	0.9686	0.8047
290	0.8080	0.6172	0.3471	2.5486	0.1682	0.8699	17.1000	0.0882	3.7191	94.0000	0.1146	833.0000	0.5278	598.0000	1133.0000	0.9580	0.8062
291	0.8449	0.6086	0.3367	2.4281	0.1519	0.8803	17.0000	0.0580	3.5898	87.0000	0.1052	841.0000	0.5552	629.0000	1133.0000	0.9620	0.8099
292	0.8101	0.6135	0.3474	2.4838	0.1599	0.8831	16.9000	0.0740	3.6553	89.0000	0.1076	862.0000	0.5684	644.0000	1133.0000	0.9606	0.8012
293	0.8163	0.6160	0.3522	2.1718	0.1681	0.8926	17.1000	0.0749	3.7458	81.0000	0.0953	873.0000	0.5207	590.0000	1133.0000	0.9725	0.8336
294	0.8197	0.6135	0.3550	2.2552	0.1814	0.9063	17.0000	0.0581	3.7809	75.0000	0.0895	862.0000	0.5640	639.0000	1133.0000	0.9756	0.8037
295	0.8368	0.6143	0.3495	2.4674	0.1603	0.8807	16.9000	0.0657	3.6541	89.0000	0.1041	875.0000	0.5613	636.0000	1133.0000	0.9680	0.8151
296	0.8072	0.6152	0.3620	2.4910	0.1766	0.8842	17.2000	0.0712	3.7971	90.0000	0.1040	888.0000	0.5481	621.0000	1133.0000	0.9640	0.7994
297	0.8391	0.6164	0.3483	2.4873	0.1786	0.8889	17.0000	0.0808	3.5991	92.0000	0.1036	909.0000	0.5702	646.0000	1133.0000	0.9582	0.8026
298	0.8343	0.6127	0.3532	2.5705	0.1806	0.8786	17.0000	0.0796	3.6729	98.0000	0.1114	901.0000	0.5693	645.0000	1133.0000	0.9523	0.7969
299	0.8315	0.6164	0.3508	2.4108	0.1577	0.8802	17.1000	0.0611	3.6260	93.0000	0.1057	908.0000	0.5640	639.0000	1133.0000	0.9637	0.7959
300	0.7832	0.6246	0.3576	2.9040	0.1568	0.8643	17.0000	0.0942	3.6882	97.0000	0.1094	906.0000	0.5605	635.0000	1133.0000	0.9625	0.7964
301	0.8260	0.6189	0.3577	2.2713	0.1788	0.9015	17.1000	0.0601	3.8254	82.0000	0.0967	855.0000	0.5410	613.0000	1133.0000	0.9579	0.8312
302	0.8104	0.6230	0.3547	2.5077	0.1752	0.8812	16.9000	0.0665	3.6709	91.0000	0.1036	910.0000	0.5578	632.0000	1133.0000	0.9681	0.7965
303	0.7998	0.6148	0.3389	2.3341	0.1616	0.8694	16.9000	0.0754	3.6745	93.0000	0.1063	895.0000	0.5613	636.0000	1133.0000	0.9642	0.7996
304	0.7967	0.6218	0.3573	2.6075	0.1670	0.8712	17.1000	0.0770	3.7560	97.0000	0.1085	912.0000	0.5499	623.0000	1133.0000	0.9605	0.7922
305	0.8216	0.6139	0.3511	2.5758	0.1573	0.8656	16.9000	0.0710	3.5710	103.0000	0.1137	924.0000	0.5781	655.0000	1133.0000	0.9589	0.7877
306	0.8364	0.6139	0.3589	2.6770	0.1697	0.8793	16.9000	0.0596	3.7005	90.0000	0.1070	870.0000	0.5658	641.0000	1133.0000	0.9609	0.8004
307	0.8263	0.6176	0.3511	2.5765	0.1695	0.8759	17.1000	0.0694	3.6430	94.0000	0.1049	909.0000	0.5711	647.0000	1133.0000	0.9659	0.7947
308	0.8233	0.6189	0.3607	2.6325	0.1828	0.8889	16.9000	0.0691	3.6393	84.0000	0.0987	887.0000	0.5702	646.0000	1133.0000	0.9662	0.7946
309	0.8193	0.6152	0.3575	2.5618	0.1593	0.8903	17.0000	0.0683	3.8465	88.0000	0.1051	865.0000	0.5349	606.0000	1133.0000	0.9676	0.8123
310	0.8219	0.6135	0.3557	2.3409	0.1812	0.8855	17.0000	0.0782	3.7955	87.0000	0.1018	877.0000	0.5437	616.0000	1133.0000	0.9669	0.8045
311	0.8151	0.6164	0.3455	2.6670	0.1778	0.8847	17.0000	0.0727	3.6234	91.0000	0.1013	904.0000	0.5437	616.0000	1133.0000	0.9701	0.8038
312	0.8287	0.6156	0.3534	2.5917	0.1690	0.8766	16.9000	0.0711	3.7738	91.0000	0.1036	889.0000	0.5384	610.0000	1133.0000	0.9618	0.7942
313	0.8061	0.6143	0.3525	2.6054	0.1616	0.8681	16.9000	0.0936	3.7832	98.0000	0.1176	859.0000	0.5455	618.0000	1133.0000	0.9616	0.7951
314	0.8256	0.6164	0.3563	2.4745	0.1662	0.8742	17.2000	0.0731	3.6621	91.0000	0.1094	883.0000	0.5852	663.0000	1133.0000	0.9626	0.8066
315	0.8151	0.6152	0.3511	2.3262	0.1616	0.8833	17.0000	0.0662	3.6022	90.0000	0.1053	892.0000	0.5746	651.0000	1133.0000	0.9664	0.8098
