accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
142	0.4929	0.3182	0.3378	0.7844	0.0278	0.7387	33.0000	0.1833	641.0000	155.0000	0.2418	682.0000
143	0.5297	0.3172	0.3308	0.7645	0.0250	0.7393	32.9000	0.1793	639.0000	136.0000	0.2128	649.0000
144	0.5216	0.3182	0.3407	0.7775	0.0321	0.7196	32.8000	0.2105	642.0000	150.0000	0.2336	682.0000
145	0.5088	0.3172	0.3312	0.7818	0.0248	0.7146	32.5000	0.2197	605.0000	147.0000	0.2430	623.0000
146	0.5427	0.3187	0.3438	0.7967	0.0283	0.7278	32.8000	0.2080	623.0000	132.0000	0.2119	658.0000
147	0.5508	0.3182	0.3359	0.7828	0.0329	0.7441	33.0000	0.1888	666.0000	139.0000	0.2087	700.0000
148	0.5589	0.3182	0.3459	0.8070	0.0316	0.7505	33.8000	0.1814	650.0000	130.0000	0.2000	654.0000
149	0.5301	0.3177	0.3180	0.7804	0.0265	0.7277	33.3000	0.2104	627.0000	140.0000	0.2233	673.0000
150	0.5271	0.3182	0.3338	0.7754	0.0305	0.7264	32.9000	0.1933	623.0000	148.0000	0.2376	642.0000
151	0.5279	0.3177	0.3472	0.7801	0.0340	0.7346	32.6000	0.2035	686.0000	154.0000	0.2245	714.0000
152	0.5240	0.3172	0.3469	0.7786	0.0275	0.7304	32.7000	0.2051	629.0000	133.0000	0.2114	649.0000
153	0.5247	0.3187	0.3425	0.7714	0.0335	0.7170	33.7000	0.2095	659.0000	158.0000	0.2398	697.0000
154	0.5422	0.3182	0.3384	0.7735	0.0319	0.7412	32.7000	0.1952	617.0000	136.0000	0.2204	643.0000
155	0.5350	0.3182	0.3390	0.7804	0.0270	0.7325	32.3000	0.1957	613.0000	140.0000	0.2284	645.0000
156	0.5070	0.3187	0.3234	0.7962	0.0277	0.7124	33.9000	0.2014	625.0000	142.0000	0.2272	653.0000
157	0.5213	0.3177	0.3264	0.7927	0.0278	0.7377	33.3000	0.1808	612.0000	140.0000	0.2288	629.0000
158	0.5460	0.3177	0.3364	0.8037	0.0298	0.7619	32.8000	0.1816	601.0000	133.0000	0.2213	648.0000
159	0.5362	0.3197	0.3438	0.7835	0.0277	0.7178	33.1000	0.2091	600.0000	148.0000	0.2467	631.0000
160	0.5435	0.3177	0.3358	0.7721	0.0352	0.7490	33.7000	0.1852	691.0000	140.0000	0.2026	695.0000
161	0.5381	0.3187	0.3344	0.7796	0.0304	0.7225	33.2000	0.2001	652.0000	154.0000	0.2362	678.0000
162	0.5118	0.3182	0.3318	0.7739	0.0259	0.7263	32.6000	0.1905	618.0000	145.0000	0.2346	640.0000
163	0.5599	0.3197	0.3344	0.7669	0.0267	0.7475	33.2000	0.1706	635.0000	135.0000	0.2126	658.0000
