accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
155	0.7092	0.5337	0.8406	2.5569	0.2835	0.8228	33.3571	0.1131	6.2690	679.0000	0.2438	2787.0000	0.9271	3881.0000	4186.0000	0.9473	0.8845
156	0.7045	0.5328	0.8395	2.5705	0.2805	0.8256	33.2857	0.1131	6.2358	675.0000	0.2424	2787.0000	0.9312	3898.0000	4186.0000	0.9426	0.8892
157	0.7046	0.5343	0.8409	2.5222	0.2833	0.8219	33.3571	0.1162	6.3108	677.0000	0.2443	2773.0000	0.9255	3874.0000	4186.0000	0.9441	0.8843
158	0.7001	0.5297	0.8389	2.5420	0.2709	0.8198	33.3571	0.1178	6.2237	677.0000	0.2422	2797.0000	0.9345	3912.0000	4186.0000	0.9485	0.8823
159	0.7004	0.5318	0.8407	2.5414	0.2823	0.8212	33.4286	0.1170	6.2430	676.0000	0.2426	2789.0000	0.9348	3913.0000	4186.0000	0.9487	0.8828
160	0.7089	0.5304	0.8389	2.6490	0.2757	0.8237	33.0000	0.1129	6.2750	676.0000	0.2438	2775.0000	0.9295	3891.0000	4186.0000	0.9452	0.8857
161	0.7101	0.5291	0.8415	2.4597	0.2865	0.8285	33.3571	0.1069	6.2032	646.0000	0.2318	2789.0000	0.9417	3942.0000	4186.0000	0.9527	0.8833
162	0.7028	0.5334	0.8415	2.5195	0.2775	0.8239	33.3571	0.1119	6.2804	666.0000	0.2386	2793.0000	0.9305	3895.0000	4186.0000	0.9474	0.8850
163	0.7091	0.5311	0.8411	2.5384	0.2811	0.8207	33.2857	0.1189	6.2437	672.0000	0.2414	2786.0000	0.9322	3902.0000	4186.0000	0.9469	0.8893
164	0.6983	0.5328	0.8417	2.5646	0.2706	0.8181	33.5000	0.1185	6.2457	684.0000	0.2449	2795.0000	0.9343	3911.0000	4186.0000	0.9449	0.8810
165	0.7019	0.5321	0.8411	2.5462	0.2778	0.8231	33.2143	0.1131	6.2860	670.0000	0.2403	2790.0000	0.9331	3906.0000	4186.0000	0.9427	0.8817
166	0.7031	0.5294	0.8394	2.6102	0.2721	0.8231	33.4286	0.1146	6.2247	676.0000	0.2437	2776.0000	0.9379	3926.0000	4186.0000	0.9499	0.8851
167	0.7117	0.5345	0.8459	2.5140	0.2745	0.8272	33.4286	0.1111	6.3628	664.0000	0.2380	2792.0000	0.9310	3897.0000	4186.0000	0.9506	0.8832
168	0.6988	0.5311	0.8411	2.4595	0.2845	0.8243	33.5714	0.1139	6.2687	668.0000	0.2404	2781.0000	0.9333	3907.0000	4186.0000	0.9475	0.8840
169	0.7078	0.5329	0.8381	2.5264	0.2761	0.8189	33.5000	0.1203	6.2985	680.0000	0.2443	2785.0000	0.9226	3862.0000	4186.0000	0.9429	0.8871
170	0.7026	0.5334	0.8417	2.5473	0.2780	0.8224	33.4286	0.1137	6.2603	678.0000	0.2432	2790.0000	0.9305	3895.0000	4186.0000	0.9466	0.8869
171	0.7034	0.5330	0.8414	2.4784	0.2790	0.8251	33.4286	0.1135	6.2461	664.0000	0.2369	2805.0000	0.9338	3909.0000	4186.0000	0.9469	0.8875
172	0.6991	0.5315	0.8425	2.4604	0.2817	0.8206	33.3571	0.1157	6.2562	678.0000	0.2421	2802.0000	0.9369	3922.0000	4186.0000	0.9500	0.8817
173	0.6991	0.5330	0.8431	2.7112	0.2755	0.8198	33.4286	0.1174	6.2786	689.0000	0.2477	2784.0000	0.9305	3895.0000	4186.0000	0.9339	0.8774
174	0.7027	0.5309	0.8410	2.5953	0.2754	0.8219	33.1429	0.1161	6.2529	670.0000	0.2406	2787.0000	0.9350	3914.0000	4186.0000	0.9476	0.8850
175	0.6989	0.5324	0.8426	2.4575	0.2846	0.8226	33.5000	0.1159	6.2827	672.0000	0.2409	2791.0000	0.9322	3902.0000	4186.0000	0.9495	0.8887
176	0.7017	0.5308	0.8415	2.5193	0.2774	0.8219	33.5000	0.1176	6.2210	682.0000	0.2444	2792.0000	0.9384	3928.0000	4186.0000	0.9431	0.8851
177	0.7008	0.5323	0.8428	2.5321	0.2821	0.8140	33.4286	0.1227	6.2621	686.0000	0.2461	2789.0000	0.9353	3915.0000	4186.0000	0.9394	0.8817
178	0.7022	0.5321	0.8426	2.5536	0.2863	0.8236	33.5714	0.1176	6.2991	657.0000	0.2351	2796.0000	0.9329	3905.0000	4186.0000	0.9481	0.8865
179	0.7084	0.5305	0.8407	2.5696	0.2798	0.8232	33.3571	0.1131	6.2173	670.0000	0.2411	2781.0000	0.9388	3930.0000	4186.0000	0.9446	0.8820
180	0.6945	0.5333	0.8402	2.5374	0.2754	0.8225	33.4286	0.1152	6.2580	683.0000	0.2445	2795.0000	0.9305	3895.0000	4186.0000	0.9467	0.8866
181	0.6910	0.5334	0.8413	2.6096	0.2702	0.8083	33.3571	0.1269	6.2859	697.0000	0.2498	2792.0000	0.9300	3893.0000	4186.0000	0.9420	0.8828
182	0.6979	0.5349	0.8405	2.6333	0.2804	0.8166	33.3571	0.1225	6.2838	690.0000	0.2487	2776.0000	0.9276	3883.0000	4186.0000	0.9449	0.8884
183	0.7033	0.5317	0.8417	2.5144	0.2851	0.8225	33.6429	0.1142	6.2640	676.0000	0.2412	2805.0000	0.9365	3920.0000	4186.0000	0.9426	0.8869
184	0.6991	0.5297	0.8415	2.5724	0.2776	0.8202	33.4286	0.1173	6.2408	670.0000	0.2415	2776.0000	0.9376	3925.0000	4186.0000	0.9488	0.8818
185	0.7129	0.5328	0.8426	2.4960	0.2795	0.8285	33.5000	0.1132	6.2534	665.0000	0.2396	2778.0000	0.9343	3911.0000	4186.0000	0.9471	0.8895
186	0.6996	0.5330	0.8424	2.5484	0.2785	0.8264	33.2857	0.1126	6.2510	663.0000	0.2370	2799.0000	0.9338	3909.0000	4186.0000	0.9461	0.8842
187	0.6964	0.5297	0.8415	2.5943	0.2777	0.8147	33.4286	0.1254	6.2154	671.0000	0.2402	2795.0000	0.9405	3937.0000	4186.0000	0.9488	0.8828
188	0.7006	0.5311	0.8418	2.6624	0.2763	0.8243	33.5000	0.1085	6.2400	664.0000	0.2382	2790.0000	0.9376	3925.0000	4186.0000	0.9448	0.8765
189	0.7071	0.5297	0.8376	2.6199	0.2847	0.8274	33.5000	0.1080	6.2540	649.0000	0.2329	2789.0000	0.9319	3901.0000	4186.0000	0.9433	0.8816
190	0.7025	0.5318	0.8422	2.4557	0.2823	0.8290	33.6429	0.1129	6.2833	666.0000	0.2382	2798.0000	0.9333	3907.0000	4186.0000	0.9457	0.8864
191	0.7063	0.5346	0.8425	2.5402	0.2808	0.8260	33.5714	0.1094	6.2536	675.0000	0.2426	2784.0000	0.9307	3896.0000	4186.0000	0.9494	0.8830
192	0.7099	0.5328	0.8421	2.3722	0.2879	0.8220	33.4286	0.1144	6.2630	665.0000	0.2389	2786.0000	0.9312	3898.0000	4186.0000	0.9519	0.8852
193	0.6970	0.5329	0.8407	2.5133	0.2827	0.8224	33.5000	0.1155	6.2626	664.0000	0.2387	2784.0000	0.9269	3880.0000	4186.0000	0.9497	0.8840
194	0.7039	0.5328	0.8379	2.5110	0.2762	0.8259	33.1429	0.1142	6.2952	674.0000	0.2436	2769.0000	0.9233	3865.0000	4186.0000	0.9426	0.8866
195	0.7001	0.5314	0.8393	2.6773	0.2773	0.8175	33.8571	0.1165	6.2515	690.0000	0.2476	2789.0000	0.9317	3900.0000	4186.0000	0.9416	0.8783
196	0.7061	0.5292	0.8417	2.5420	0.2819	0.8248	33.2143	0.1129	6.2208	673.0000	0.2408	2797.0000	0.9415	3941.0000	4186.0000	0.9421	0.8815
197	0.7004	0.5327	0.8436	2.4203	0.2827	0.8195	33.3571	0.1223	6.3093	683.0000	0.2455	2784.0000	0.9314	3899.0000	4186.0000	0.9440	0.8870
198	0.6988	0.5333	0.8423	2.5016	0.2865	0.8198	33.4286	0.1189	6.2927	675.0000	0.2417	2795.0000	0.9319	3901.0000	4186.0000	0.9435	0.8845
199	0.6972	0.5337	0.8417	2.3767	0.2820	0.8266	33.4286	0.1137	6.2996	662.0000	0.2381	2782.0000	0.9267	3879.0000	4186.0000	0.9490	0.8921
200	0.6990	0.5310	0.8405	2.4858	0.2832	0.8272	33.6429	0.1153	6.2328	670.0000	0.2402	2791.0000	0.9326	3904.0000	4186.0000	0.9552	0.8912
201	0.7061	0.5309	0.8425	2.6275	0.2792	0.8221	33.2857	0.1151	6.2539	671.0000	0.2408	2789.0000	0.9381	3927.0000	4186.0000	0.9462	0.8860
202	0.7030	0.5314	0.8416	2.4451	0.2775	0.8251	33.5714	0.1146	6.2228	661.0000	0.2388	2770.0000	0.9372	3923.0000	4186.0000	0.9477	0.8909
203	0.7181	0.5321	0.8417	2.6110	0.2859	0.8297	33.5000	0.1054	6.2109	651.0000	0.2344	2779.0000	0.9357	3917.0000	4186.0000	0.9453	0.8835
204	0.7112	0.5320	0.8398	2.5690	0.2738	0.8211	33.4286	0.1138	6.2175	670.0000	0.2408	2784.0000	0.9336	3908.0000	4186.0000	0.9450	0.8870
205	0.6995	0.5311	0.8427	2.5227	0.2812	0.8218	33.3571	0.1151	6.2792	674.0000	0.2408	2801.0000	0.9376	3925.0000	4186.0000	0.9493	0.8855
206	0.7104	0.5327	0.8374	2.4966	0.2819	0.8277	33.2143	0.1117	6.2563	661.0000	0.2384	2775.0000	0.9267	3879.0000	4186.0000	0.9474	0.8872
207	0.7046	0.5342	0.8413	2.5327	0.2767	0.8180	33.4286	0.1204	6.2712	693.0000	0.2481	2795.0000	0.9286	3887.0000	4186.0000	0.9424	0.8873
208	0.7028	0.5320	0.8412	2.4103	0.2735	0.8264	33.5714	0.1107	6.2712	665.0000	0.2406	2766.0000	0.9345	3912.0000	4186.0000	0.9508	0.8915
209	0.7057	0.5333	0.8414	2.6360	0.2838	0.8209	33.5714	0.1156	6.2188	681.0000	0.2442	2791.0000	0.9333	3907.0000	4186.0000	0.9416	0.8818
210	0.6960	0.5321	0.8440	2.6220	0.2743	0.8104	33.1429	0.1235	6.3251	691.0000	0.2480	2788.0000	0.9326	3904.0000	4186.0000	0.9423	0.8809
211	0.6979	0.5305	0.8413	2.5000	0.2767	0.8193	33.1429	0.1188	6.2562	674.0000	0.2416	2792.0000	0.9388	3930.0000	4186.0000	0.9441	0.8849
212	0.7148	0.5323	0.8384	2.5852	0.2799	0.8266	33.0714	0.1107	6.2186	664.0000	0.2393	2777.0000	0.9322	3902.0000	4186.0000	0.9420	0.8909
213	0.7027	0.5330	0.8431	2.5993	0.2778	0.8217	33.5714	0.1195	6.2840	686.0000	0.2456	2795.0000	0.9338	3909.0000	4186.0000	0.9442	0.8843
214	0.6937	0.5323	0.8406	2.4729	0.2805	0.8190	33.4286	0.1191	6.2927	676.0000	0.2433	2781.0000	0.9279	3884.0000	4186.0000	0.9482	0.8880
215	0.7006	0.5311	0.8426	2.6197	0.2772	0.8216	33.4286	0.1141	6.2318	677.0000	0.2428	2790.0000	0.9376	3925.0000	4186.0000	0.9452	0.8829
216	0.7033	0.5312	0.8423	2.5672	0.2794	0.8222	33.4286	0.1177	6.2653	682.0000	0.2453	2782.0000	0.9345	3912.0000	4186.0000	0.9436	0.8868
217	0.7112	0.5316	0.8434	2.5065	0.2780	0.8278	33.3571	0.1129	6.2902	655.0000	0.2353	2786.0000	0.9367	3921.0000	4186.0000	0.9476	0.8882
218	0.6993	0.5316	0.8412	2.5306	0.2805	0.8210	33.5000	0.1162	6.2239	673.0000	0.2424	2778.0000	0.9367	3921.0000	4186.0000	0.9453	0.8822
219	0.7074	0.5337	0.8406	2.5405	0.2877	0.8204	33.2857	0.1174	6.2224	666.0000	0.2398	2779.0000	0.9293	3890.0000	4186.0000	0.9431	0.8844
220	0.6980	0.5324	0.8396	2.5369	0.2828	0.8186	33.5714	0.1179	6.2485	679.0000	0.2447	2777.0000	0.9305	3895.0000	4186.0000	0.9442	0.8892
221	0.7044	0.5336	0.8403	2.5009	0.2807	0.8228	33.2857	0.1155	6.2836	673.0000	0.2415	2789.0000	0.9267	3879.0000	4186.0000	0.9444	0.8862
222	0.7044	0.5309	0.8403	2.6065	0.2885	0.8180	33.2857	0.1184	6.2613	664.0000	0.2379	2793.0000	0.9336	3908.0000	4186.0000	0.9474	0.8802
223	0.7099	0.5327	0.8419	2.5970	0.2721	0.8224	33.1429	0.1109	6.2597	684.0000	0.2441	2804.0000	0.9345	3912.0000	4186.0000	0.9476	0.8849
224	0.7086	0.5308	0.8392	2.3690	0.2798	0.8311	33.7857	0.1093	6.2567	655.0000	0.2365	2772.0000	0.9295	3891.0000	4186.0000	0.9491	0.8898
225	0.7090	0.5328	0.8421	2.5937	0.2798	0.8256	33.5714	0.1105	6.2414	679.0000	0.2430	2796.0000	0.9343	3911.0000	4186.0000	0.9399	0.8875
226	0.7125	0.5343	0.8412	2.5842	0.2828	0.8229	33.5714	0.1173	6.3110	672.0000	0.2421	2778.0000	0.9255	3874.0000	4186.0000	0.9384	0.8854
227	0.7107	0.5327	0.8386	2.5193	0.2842	0.8238	33.4286	0.1127	6.2561	655.0000	0.2360	2777.0000	0.9262	3877.0000	4186.0000	0.9406	0.8857
228	0.7003	0.5303	0.8424	2.4646	0.2848	0.8252	33.5714	0.1132	6.2569	661.0000	0.2367	2794.0000	0.9393	3932.0000	4186.0000	0.9485	0.8841
229	0.7056	0.5304	0.8409	2.5185	0.2831	0.8287	33.2857	0.1108	6.2277	661.0000	0.2375	2785.0000	0.9360	3918.0000	4186.0000	0.9515	0.8852
230	0.6910	0.5343	0.8420	2.6373	0.2751	0.8100	33.5714	0.1233	6.3129	698.0000	0.2501	2793.0000	0.9283	3886.0000	4186.0000	0.9352	0.8804
231	0.7072	0.5326	0.8433	2.5246	0.2812	0.8248	33.5714	0.1130	6.2671	655.0000	0.2355	2783.0000	0.9348	3913.0000	4186.0000	0.9472	0.8854
232	0.6993	0.5332	0.8435	2.4510	0.2791	0.8214	33.5000	0.1168	6.2817	680.0000	0.2426	2805.0000	0.9336	3908.0000	4186.0000	0.9504	0.8874
233	0.7014	0.5312	0.8418	2.5168	0.2829	0.8213	33.6429	0.1183	6.2786	663.0000	0.2375	2794.0000	0.9345	3912.0000	4186.0000	0.9470	0.8872
234	0.6998	0.5305	0.8379	2.4623	0.2778	0.8287	33.2857	0.1117	6.2523	666.0000	0.2394	2784.0000	0.9298	3892.0000	4186.0000	0.9476	0.8903
235	0.7028	0.5323	0.8375	2.7183	0.2826	0.8142	33.4286	0.1203	6.2679	688.0000	0.2486	2769.0000	0.9267	3879.0000	4186.0000	0.9386	0.8822
236	0.7029	0.5311	0.8375	2.5533	0.2854	0.8213	33.4286	0.1166	6.2208	667.0000	0.2395	2787.0000	0.9317	3900.0000	4186.0000	0.9494	0.8886
237	0.7000	0.5327	0.8427	2.5545	0.2742	0.8170	33.5000	0.1179	6.2449	690.0000	0.2477	2788.0000	0.9345	3912.0000	4186.0000	0.9394	0.8902
238	0.6994	0.5328	0.8412	2.4824	0.2807	0.8247	33.7857	0.1178	6.2985	672.0000	0.2421	2778.0000	0.9314	3899.0000	4186.0000	0.9453	0.8894
239	0.6980	0.5300	0.8402	2.4696	0.2814	0.8242	33.2857	0.1119	6.1762	665.0000	0.2380	2796.0000	0.9398	3934.0000	4186.0000	0.9510	0.8830
240	0.6948	0.5321	0.8439	2.7116	0.2719	0.8190	33.4286	0.1175	6.2946	692.0000	0.2484	2788.0000	0.9357	3917.0000	4186.0000	0.9419	0.8812
241	0.7044	0.5326	0.8405	2.4930	0.2808	0.8280	33.5000	0.1118	6.2287	667.0000	0.2397	2785.0000	0.9317	3900.0000	4186.0000	0.9476	0.8907
242	0.7019	0.5337	0.8438	2.4545	0.2829	0.8197	33.6429	0.1180	6.3075	679.0000	0.2442	2783.0000	0.9324	3903.0000	4186.0000	0.9396	0.8875
243	0.6995	0.5321	0.8418	2.5586	0.2736	0.8210	33.2857	0.1176	6.2789	678.0000	0.2423	2800.0000	0.9329	3905.0000	4186.0000	0.9411	0.8826
244	0.7086	0.5318	0.8413	2.6496	0.2815	0.8214	33.5000	0.1121	6.2276	670.0000	0.2407	2785.0000	0.9362	3919.0000	4186.0000	0.9451	0.8777
245	0.7059	0.5328	0.8427	2.5903	0.2850	0.8222	33.5714	0.1160	6.2521	669.0000	0.2404	2785.0000	0.9343	3911.0000	4186.0000	0.9415	0.8829
246	0.7131	0.5323	0.8426	2.4585	0.2774	0.8264	33.5714	0.1084	6.2598	665.0000	0.2391	2783.0000	0.9353	3915.0000	4186.0000	0.9479	0.8835
247	0.7086	0.5326	0.8425	2.4541	0.2820	0.8270	33.0000	0.1110	6.2540	674.0000	0.2408	2801.0000	0.9348	3913.0000	4186.0000	0.9482	0.8887
248	0.7046	0.5306	0.8432	2.4836	0.2782	0.8201	33.5000	0.1184	6.2802	680.0000	0.2430	2800.0000	0.9353	3915.0000	4186.0000	0.9489	0.8815
249	0.7041	0.5342	0.8412	2.6689	0.2782	0.8179	33.5714	0.1175	6.3015	692.0000	0.2484	2788.0000	0.9262	3877.0000	4186.0000	0.9358	0.8817
250	0.7079	0.5315	0.8406	2.5832	0.2775	0.8178	33.2857	0.1190	6.2604	675.0000	0.2427	2783.0000	0.9341	3910.0000	4186.0000	0.9439	0.8872
251	0.7070	0.5315	0.8386	2.7036	0.2763	0.8253	33.2143	0.1105	6.1772	668.0000	0.2384	2804.0000	0.9369	3922.0000	4186.0000	0.9476	0.8834
252	0.7040	0.5310	0.8425	2.5426	0.2794	0.8237	33.5714	0.1138	6.2893	668.0000	0.2385	2803.0000	0.9355	3916.0000	4186.0000	0.9486	0.8805
253	0.6986	0.5339	0.8417	2.5887	0.2776	0.8147	33.2857	0.1229	6.2368	681.0000	0.2443	2789.0000	0.9322	3902.0000	4186.0000	0.9412	0.8892
254	0.7069	0.5326	0.8381	2.4798	0.2756	0.8225	33.2857	0.1133	6.2566	671.0000	0.2419	2776.0000	0.9274	3882.0000	4186.0000	0.9460	0.8857
255	0.7137	0.5321	0.8418	2.5802	0.2781	0.8276	33.3571	0.1090	6.2627	671.0000	0.2409	2787.0000	0.9357	3917.0000	4186.0000	0.9451	0.8839
256	0.7039	0.5334	0.8420	2.6317	0.2818	0.8186	33.2143	0.1193	6.2859	677.0000	0.2425	2794.0000	0.9300	3893.0000	4186.0000	0.9395	0.8810
257	0.7021	0.5296	0.8422	2.5182	0.2775	0.8259	33.1429	0.1138	6.2450	670.0000	0.2391	2804.0000	0.9408	3938.0000	4186.0000	0.9476	0.8826
258	0.7007	0.5279	0.8409	2.5614	0.2799	0.8246	33.2143	0.1134	6.2034	658.0000	0.2359	2791.0000	0.9441	3952.0000	4186.0000	0.9488	0.8812
259	0.7012	0.5323	0.8405	2.5990	0.2791	0.8245	33.4286	0.1142	6.2355	676.0000	0.2435	2778.0000	0.9322	3902.0000	4186.0000	0.9410	0.8825
260	0.7109	0.5315	0.8418	2.3871	0.2797	0.8290	33.2857	0.1091	6.2341	654.0000	0.2353	2782.0000	0.9369	3922.0000	4186.0000	0.9508	0.8891
261	0.7069	0.5322	0.8354	2.5621	0.2838	0.8311	33.1429	0.1062	6.2107	659.0000	0.2375	2777.0000	0.9250	3872.0000	4186.0000	0.9514	0.8884
262	0.7014	0.5321	0.8415	2.4486	0.2815	0.8213	33.2143	0.1200	6.2635	687.0000	0.2469	2784.0000	0.9329	3905.0000	4186.0000	0.9479	0.8909
263	0.7030	0.5320	0.8400	2.4993	0.2715	0.8211	33.2857	0.1155	6.2190	683.0000	0.2441	2800.0000	0.9329	3905.0000	4186.0000	0.9450	0.8928
264	0.6992	0.5311	0.8420	2.6001	0.2829	0.8177	33.5714	0.1208	6.2209	679.0000	0.2446	2778.0000	0.9376	3925.0000	4186.0000	0.9410	0.8813
265	0.7081	0.5337	0.8414	2.5505	0.2821	0.8190	33.3571	0.1199	6.2842	688.0000	0.2482	2774.0000	0.9271	3881.0000	4186.0000	0.9340	0.8836
266	0.7052	0.5326	0.8430	2.4134	0.2784	0.8197	33.2143	0.1180	6.2796	676.0000	0.2430	2784.0000	0.9348	3913.0000	4186.0000	0.9508	0.8905
267	0.7036	0.5334	0.8425	2.6260	0.2827	0.8235	33.2143	0.1141	6.2670	676.0000	0.2428	2786.0000	0.9331	3906.0000	4186.0000	0.9440	0.8839
268	0.7086	0.5329	0.8422	2.3399	0.2919	0.8315	33.2857	0.1096	6.2874	640.0000	0.2289	2798.0000	0.9326	3904.0000	4186.0000	0.9578	0.8900
269	0.7008	0.5329	0.8402	2.5254	0.2782	0.8215	33.6429	0.1178	6.3008	683.0000	0.2450	2790.0000	0.9252	3873.0000	4186.0000	0.9430	0.8871
270	0.6996	0.5311	0.8418	2.5168	0.2790	0.8156	33.3571	0.1203	6.2583	679.0000	0.2435	2790.0000	0.9376	3925.0000	4186.0000	0.9473	0.8863
271	0.6983	0.5329	0.8418	2.5081	0.2796	0.8206	33.3571	0.1180	6.2884	686.0000	0.2463	2787.0000	0.9310	3897.0000	4186.0000	0.9455	0.8841
272	0.7051	0.5334	0.8420	2.5883	0.2803	0.8176	33.4286	0.1195	6.3239	679.0000	0.2443	2781.0000	0.9279	3884.0000	4186.0000	0.9414	0.8837
273	0.6962	0.5310	0.8414	2.5692	0.2866	0.8213	33.4286	0.1172	6.2346	675.0000	0.2415	2797.0000	0.9379	3926.0000	4186.0000	0.9489	0.8833
274	0.7032	0.5337	0.8403	2.6462	0.2821	0.8174	33.2143	0.1197	6.2596	688.0000	0.2486	2770.0000	0.9276	3883.0000	4186.0000	0.9426	0.8869
275	0.7118	0.5342	0.8445	2.4439	0.2821	0.8331	33.2857	0.1079	6.3093	652.0000	0.2339	2789.0000	0.9314	3899.0000	4186.0000	0.9477	0.8844
276	0.7115	0.5321	0.8405	2.6520	0.2750	0.8238	33.0000	0.1129	6.2571	668.0000	0.2408	2776.0000	0.9329	3905.0000	4186.0000	0.9416	0.8822
277	0.7037	0.5327	0.8425	2.5274	0.2828	0.8260	33.6429	0.1156	6.2633	667.0000	0.2393	2789.0000	0.9319	3901.0000	4186.0000	0.9491	0.8858
278	0.6989	0.5305	0.8407	2.5524	0.2810	0.8243	33.6429	0.1145	6.2594	664.0000	0.2376	2797.0000	0.9357	3917.0000	4186.0000	0.9485	0.8797
279	0.7013	0.5297	0.8412	2.4912	0.2804	0.8276	33.5714	0.1134	6.2781	661.0000	0.2368	2793.0000	0.9345	3912.0000	4186.0000	0.9549	0.8879
280	0.7013	0.5326	0.8411	2.5288	0.2807	0.8203	33.2857	0.1178	6.2804	672.0000	0.2417	2782.0000	0.9322	3902.0000	4186.0000	0.9472	0.8848
281	0.7114	0.5318	0.8411	2.5127	0.2779	0.8225	33.0000	0.1158	6.2381	662.0000	0.2377	2787.0000	0.9362	3919.0000	4186.0000	0.9480	0.8874
282	0.7105	0.5328	0.8424	2.4908	0.2864	0.8283	33.3571	0.1100	6.2787	656.0000	0.2362	2779.0000	0.9343	3911.0000	4186.0000	0.9529	0.8857
283	0.7005	0.5310	0.8411	2.4575	0.2738	0.8332	33.2857	0.1106	6.2575	661.0000	0.2370	2791.0000	0.9350	3914.0000	4186.0000	0.9520	0.8854
284	0.7060	0.5309	0.8405	2.5572	0.2826	0.8250	33.3571	0.1124	6.2404	655.0000	0.2352	2787.0000	0.9353	3915.0000	4186.0000	0.9577	0.8841
285	0.7089	0.5335	0.8402	2.5801	0.2807	0.8215	33.5714	0.1150	6.2413	665.0000	0.2380	2796.0000	0.9298	3892.0000	4186.0000	0.9456	0.8859
286	0.7063	0.5323	0.8416	2.5478	0.2828	0.8258	33.5000	0.1116	6.2588	668.0000	0.2395	2791.0000	0.9324	3903.0000	4186.0000	0.9516	0.8838
287	0.7036	0.5296	0.8388	2.6649	0.2717	0.8155	33.3571	0.1196	6.2249	681.0000	0.2440	2793.0000	0.9314	3899.0000	4186.0000	0.9388	0.8820
288	0.7045	0.5293	0.8418	2.5216	0.2749	0.8193	33.3571	0.1199	6.2698	675.0000	0.2428	2782.0000	0.9386	3929.0000	4186.0000	0.9450	0.8853
289	0.7068	0.5327	0.8410	2.4506	0.2737	0.8217	33.5000	0.1163	6.2611	670.0000	0.2401	2792.0000	0.9314	3899.0000	4186.0000	0.9452	0.8919
290	0.6982	0.5330	0.8431	2.7423	0.2741	0.8079	33.5000	0.1269	6.2881	700.0000	0.2507	2794.0000	0.9338	3909.0000	4186.0000	0.9359	0.8763
291	0.7099	0.5321	0.8391	2.5255	0.2657	0.8232	33.5714	0.1147	6.2024	680.0000	0.2428	2803.0000	0.9326	3904.0000	4186.0000	0.9508	0.8894
292	0.7033	0.5339	0.8419	2.6208	0.2800	0.8200	33.4286	0.1151	6.2399	672.0000	0.2406	2795.0000	0.9322	3902.0000	4186.0000	0.9406	0.8801
293	0.7026	0.5335	0.8430	2.6152	0.2835	0.8201	33.5714	0.1180	6.2799	677.0000	0.2425	2794.0000	0.9329	3905.0000	4186.0000	0.9503	0.8853
294	0.7049	0.5364	0.8423	2.4434	0.2873	0.8289	33.4286	0.1096	6.3102	666.0000	0.2395	2783.0000	0.9243	3869.0000	4186.0000	0.9483	0.8841
295	0.7004	0.5318	0.8425	2.5262	0.2820	0.8199	33.6429	0.1188	6.2779	675.0000	0.2410	2803.0000	0.9362	3919.0000	4186.0000	0.9486	0.8821
296	0.7067	0.5310	0.8404	2.4748	0.2839	0.8204	33.0000	0.1142	6.2433	667.0000	0.2403	2778.0000	0.9348	3913.0000	4186.0000	0.9510	0.8826
297	0.7064	0.5312	0.8411	2.4669	0.2812	0.8288	33.3571	0.1125	6.2431	661.0000	0.2392	2765.0000	0.9374	3924.0000	4186.0000	0.9512	0.8909
298	0.7073	0.5312	0.8407	2.5938	0.2806	0.8233	33.3571	0.1150	6.2393	680.0000	0.2437	2792.0000	0.9345	3912.0000	4186.0000	0.9431	0.8835
299	0.6968	0.5326	0.8414	2.6059	0.2766	0.8128	33.2857	0.1208	6.2577	691.0000	0.2482	2786.0000	0.9317	3900.0000	4186.0000	0.9419	0.8787
300	0.6966	0.5327	0.8415	2.6390	0.2784	0.8146	33.1429	0.1238	6.3104	692.0000	0.2487	2784.0000	0.9288	3888.0000	4186.0000	0.9415	0.8852
301	0.7064	0.5347	0.8420	2.5004	0.2804	0.8279	33.6429	0.1130	6.2915	669.0000	0.2405	2784.0000	0.9276	3883.0000	4186.0000	0.9486	0.8850
302	0.7041	0.5316	0.8406	2.5357	0.2839	0.8193	33.2857	0.1191	6.1977	665.0000	0.2375	2802.0000	0.9367	3921.0000	4186.0000	0.9497	0.8890
303	0.6995	0.5312	0.8400	2.5521	0.2802	0.8199	33.1429	0.1189	6.2021	673.0000	0.2410	2795.0000	0.9374	3924.0000	4186.0000	0.9438	0.8847
304	0.7042	0.5312	0.8410	2.4198	0.2764	0.8219	33.3571	0.1174	6.2812	675.0000	0.2436	2773.0000	0.9319	3901.0000	4186.0000	0.9441	0.8895
305	0.7045	0.5323	0.8403	2.5567	0.2780	0.8214	33.3571	0.1148	6.2334	675.0000	0.2415	2797.0000	0.9324	3903.0000	4186.0000	0.9478	0.8869
306	0.7058	0.5291	0.8401	2.5639	0.2821	0.8222	33.4286	0.1120	6.2344	659.0000	0.2369	2784.0000	0.9357	3917.0000	4186.0000	0.9483	0.8817
307	0.7084	0.5347	0.8428	2.4004	0.2801	0.8326	33.2143	0.1086	6.3113	665.0000	0.2381	2795.0000	0.9279	3884.0000	4186.0000	0.9470	0.8869
308	0.6982	0.5311	0.8410	2.5966	0.2753	0.8149	33.2143	0.1202	6.2492	691.0000	0.2482	2786.0000	0.9345	3912.0000	4186.0000	0.9404	0.8818
