accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
318	0.5398	0.5756	0.3516	2.2169	0.0803	0.7567	35.2500	0.1410	3.3902	169.0000	0.2275	747.0000	0.4621	451.0000	976.0000	0.9384	0.8130
319	0.5252	0.5811	0.3531	2.1331	0.0785	0.7519	35.3750	0.1728	3.5332	172.0000	0.2369	729.0000	0.4324	422.0000	976.0000	0.9383	0.8120
320	0.5371	0.5959	0.3760	2.1565	0.0850	0.7686	36.2500	0.1499	3.5267	168.0000	0.2292	735.0000	0.4611	450.0000	976.0000	0.9388	0.8186
321	0.5326	0.5745	0.3578	2.0604	0.0812	0.7749	35.7500	0.1441	3.3375	159.0000	0.2193	728.0000	0.4949	483.0000	976.0000	0.9451	0.8317
322	0.5687	0.5723	0.3477	2.1493	0.0816	0.7831	35.3750	0.1417	3.4496	157.0000	0.2163	730.0000	0.4375	427.0000	976.0000	0.9425	0.8299
323	0.5326	0.5844	0.3571	2.3338	0.0813	0.7458	35.5000	0.1619	3.2464	168.0000	0.2228	758.0000	0.4949	483.0000	976.0000	0.9354	0.8235
324	0.5657	0.5772	0.3588	2.0491	0.0781	0.7581	35.7500	0.1599	3.3919	172.0000	0.2290	754.0000	0.4836	472.0000	976.0000	0.9271	0.8257
325	0.5349	0.5783	0.3519	2.0575	0.0747	0.7694	36.0000	0.1590	3.3502	167.0000	0.2300	730.0000	0.4857	474.0000	976.0000	0.9397	0.8221
326	0.5263	0.5794	0.3470	2.0334	0.0810	0.7584	35.3750	0.1749	3.3783	166.0000	0.2322	718.0000	0.4631	452.0000	976.0000	0.9345	0.8280
327	0.5265	0.5772	0.3648	2.2079	0.0722	0.7481	35.3750	0.1717	3.4946	165.0000	0.2324	712.0000	0.4703	459.0000	976.0000	0.9424	0.8185
328	0.5254	0.5789	0.3564	2.3351	0.0736	0.7546	35.7500	0.1516	3.3889	176.0000	0.2375	743.0000	0.4795	468.0000	976.0000	0.9246	0.8130
329	0.5496	0.5739	0.3475	2.2496	0.0747	0.7471	35.8750	0.1631	3.3797	170.0000	0.2394	713.0000	0.4641	453.0000	976.0000	0.9257	0.8234
330	0.5571	0.5761	0.3535	2.1273	0.0736	0.7571	35.7500	0.1562	3.2013	168.0000	0.2219	762.0000	0.4785	467.0000	976.0000	0.9501	0.8150
331	0.5512	0.5882	0.3742	2.2268	0.0801	0.7634	34.6250	0.1718	3.4647	163.0000	0.2312	710.0000	0.4498	439.0000	976.0000	0.9352	0.8308
332	0.5350	0.5739	0.3561	2.1740	0.0751	0.7594	35.6250	0.1537	3.3166	164.0000	0.2271	724.0000	0.4887	477.0000	976.0000	0.9378	0.8106
333	0.5206	0.5684	0.3447	2.1035	0.0750	0.7493	35.1250	0.1715	3.2763	166.0000	0.2283	734.0000	0.4969	485.0000	976.0000	0.9319	0.8177
334	0.5512	0.5849	0.3687	2.2201	0.0802	0.7673	35.8750	0.1487	3.4338	173.0000	0.2363	736.0000	0.4795	468.0000	976.0000	0.9307	0.8208
335	0.5509	0.5745	0.3517	2.0754	0.0783	0.7621	35.2500	0.1580	3.1911	160.0000	0.2128	756.0000	0.5041	492.0000	976.0000	0.9484	0.8230
336	0.5329	0.5695	0.3555	2.2328	0.0724	0.7472	35.8750	0.1635	3.2446	174.0000	0.2361	743.0000	0.4775	466.0000	976.0000	0.9394	0.8175
337	0.4986	0.5789	0.3574	2.2218	0.0738	0.7558	35.2500	0.1431	3.2423	167.0000	0.2239	753.0000	0.4990	487.0000	976.0000	0.9442	0.8151
338	0.5173	0.5728	0.3502	2.2398	0.0779	0.7616	36.2500	0.1654	3.2704	166.0000	0.2277	734.0000	0.4775	466.0000	976.0000	0.9346	0.8178
339	0.5032	0.5772	0.3557	2.2044	0.0734	0.7384	34.7500	0.1729	3.2712	170.0000	0.2358	724.0000	0.4949	483.0000	976.0000	0.9351	0.8223
340	0.5424	0.5877	0.3666	2.2855	0.0791	0.7608	35.3750	0.1612	3.4258	175.0000	0.2336	753.0000	0.4836	472.0000	976.0000	0.9163	0.8200
341	0.5420	0.5734	0.3486	2.0679	0.0782	0.7626	35.6250	0.1598	3.2829	154.0000	0.2145	722.0000	0.4600	449.0000	976.0000	0.9584	0.8197
342	0.5297	0.5695	0.3454	2.1943	0.0786	0.7614	35.1250	0.1464	3.2945	171.0000	0.2137	803.0000	0.4662	455.0000	976.0000	0.9440	0.8113
343	0.5104	0.5811	0.3676	2.1781	0.0780	0.7523	35.3750	0.1582	3.3878	173.0000	0.2288	758.0000	0.4703	459.0000	976.0000	0.9472	0.8083
344	0.5395	0.5822	0.3612	2.1024	0.0835	0.7557	35.1250	0.1768	3.3953	159.0000	0.2211	723.0000	0.4795	468.0000	976.0000	0.9461	0.8149
345	0.5570	0.5635	0.3538	2.2259	0.0758	0.7533	36.1250	0.1532	3.3172	169.0000	0.2344	726.0000	0.4652	454.0000	976.0000	0.9311	0.8143
346	0.5181	0.5629	0.3553	2.1449	0.0780	0.7600	35.3750	0.1683	3.2115	163.0000	0.2159	759.0000	0.4795	468.0000	976.0000	0.9420	0.8173
347	0.5694	0.5783	0.3550	2.2448	0.0874	0.7689	35.5000	0.1652	3.4738	165.0000	0.2308	719.0000	0.4498	439.0000	976.0000	0.9444	0.8338
348	0.5552	0.5888	0.3704	2.1785	0.0859	0.7565	35.7500	0.1484	3.3731	168.0000	0.2222	762.0000	0.4723	461.0000	976.0000	0.9449	0.8186
349	0.5320	0.5728	0.3607	2.0579	0.0830	0.7720	35.7500	0.1511	3.2421	161.0000	0.2091	777.0000	0.5164	504.0000	976.0000	0.9472	0.8205
350	0.4933	0.5893	0.3611	2.0926	0.0726	0.7548	35.3750	0.1608	3.2781	170.0000	0.2264	756.0000	0.5010	489.0000	976.0000	0.9378	0.8197
351	0.5521	0.5712	0.3620	1.9876	0.0829	0.7543	35.6250	0.1603	3.3340	159.0000	0.2196	727.0000	0.4908	479.0000	976.0000	0.9367	0.8270
352	0.5264	0.5789	0.3587	2.1943	0.0814	0.7753	35.7500	0.1539	3.3147	154.0000	0.2090	741.0000	0.4754	464.0000	976.0000	0.9447	0.8211
353	0.5254	0.5811	0.3694	2.1258	0.0802	0.7715	35.5000	0.1590	3.3717	162.0000	0.2198	739.0000	0.4631	452.0000	976.0000	0.9445	0.8209
354	0.5387	0.5800	0.3683	2.2003	0.0783	0.7549	35.7500	0.1508	3.5055	175.0000	0.2381	739.0000	0.4641	453.0000	976.0000	0.9378	0.8272
355	0.5555	0.5756	0.3534	2.2871	0.0823	0.7617	35.8750	0.1500	3.4103	167.0000	0.2326	721.0000	0.4395	429.0000	976.0000	0.9404	0.8227
356	0.5288	0.5739	0.3664	2.1377	0.0801	0.7543	36.0000	0.1563	3.1309	166.0000	0.2153	777.0000	0.5010	489.0000	976.0000	0.9485	0.8108
357	0.5747	0.5728	0.3499	2.1613	0.0837	0.7723	35.2500	0.1516	3.2009	166.0000	0.2240	744.0000	0.4795	468.0000	976.0000	0.9368	0.8212
358	0.4767	0.5684	0.3503	2.2527	0.0742	0.7420	35.5000	0.1615	3.1180	165.0000	0.2242	740.0000	0.5123	500.0000	976.0000	0.9405	0.8196
359	0.5640	0.5728	0.3648	2.0766	0.0808	0.7718	35.1250	0.1373	3.3319	164.0000	0.2210	744.0000	0.4662	455.0000	976.0000	0.9395	0.8279
360	0.5673	0.5844	0.3568	2.1693	0.0835	0.7729	35.7500	0.1450	3.4622	157.0000	0.2259	697.0000	0.4611	450.0000	976.0000	0.9383	0.8239
361	0.5167	0.5772	0.3568	2.3192	0.0733	0.7668	35.2500	0.1648	3.2388	168.0000	0.2234	755.0000	0.4805	469.0000	976.0000	0.9417	0.8216
362	0.5352	0.5838	0.3637	2.0440	0.0875	0.7808	34.8750	0.1413	3.3218	166.0000	0.2156	772.0000	0.4744	463.0000	976.0000	0.9417	0.8127
363	0.5348	0.5651	0.3467	2.1475	0.0756	0.7485	35.7500	0.1687	3.3400	166.0000	0.2355	712.0000	0.4580	447.0000	976.0000	0.9340	0.8241
364	0.5045	0.5811	0.3517	2.3159	0.0775	0.7268	36.0000	0.1859	3.2478	173.0000	0.2338	744.0000	0.4713	460.0000	976.0000	0.9288	0.8246
365	0.5221	0.5772	0.3482	2.2008	0.0750	0.7557	36.1250	0.1685	3.3200	161.0000	0.2284	707.0000	0.4611	450.0000	976.0000	0.9392	0.8237
366	0.5478	0.5800	0.3619	2.2168	0.0854	0.7680	35.3750	0.1368	3.3433	165.0000	0.2245	738.0000	0.4775	466.0000	976.0000	0.9309	0.8231
367	0.5256	0.5717	0.3618	2.1947	0.0796	0.7638	35.5000	0.1450	3.4670	172.0000	0.2423	714.0000	0.4498	439.0000	976.0000	0.9118	0.8433
368	0.5581	0.5712	0.3589	2.2550	0.0834	0.7677	35.6250	0.1576	3.2193	168.0000	0.2258	749.0000	0.5092	497.0000	976.0000	0.9346	0.8204
369	0.5285	0.5684	0.3489	2.2836	0.0768	0.7548	35.3750	0.1642	3.1860	167.0000	0.2281	737.0000	0.4846	473.0000	976.0000	0.9403	0.8205
370	0.5343	0.5756	0.3572	2.0836	0.0804	0.7606	35.5000	0.1631	3.4724	169.0000	0.2367	718.0000	0.4641	453.0000	976.0000	0.9401	0.8197
371	0.5337	0.5761	0.3505	2.1774	0.0827	0.7590	35.3750	0.1531	3.4212	160.0000	0.2198	733.0000	0.4549	444.0000	976.0000	0.9372	0.8238
372	0.5422	0.5778	0.3660	1.9682	0.0751	0.7927	35.6250	0.1298	3.4440	156.0000	0.2167	723.0000	0.4939	482.0000	976.0000	0.9488	0.8249
373	0.5383	0.5805	0.3558	2.0490	0.0762	0.7563	36.0000	0.1720	3.4490	165.0000	0.2314	715.0000	0.4518	441.0000	976.0000	0.9329	0.8382
374	0.5173	0.5695	0.3682	2.1676	0.0778	0.7500	34.6250	0.1604	3.2703	174.0000	0.2348	746.0000	0.4928	481.0000	976.0000	0.9370	0.8047
375	0.5658	0.5893	0.3594	2.1036	0.0801	0.7571	35.6250	0.1398	3.4104	162.0000	0.2244	724.0000	0.4518	441.0000	976.0000	0.9378	0.8340
376	0.5556	0.5739	0.3616	2.2323	0.0855	0.7732	35.1250	0.1487	3.3884	163.0000	0.2221	736.0000	0.4590	448.0000	976.0000	0.9443	0.8314
377	0.5375	0.5783	0.3637	2.1818	0.0830	0.7448	35.6250	0.1811	3.1509	174.0000	0.2302	759.0000	0.4754	464.0000	976.0000	0.9183	0.8216
378	0.5503	0.5701	0.3426	2.0155	0.0803	0.7895	35.3750	0.1371	3.4004	148.0000	0.2090	710.0000	0.4580	447.0000	976.0000	0.9437	0.8326
379	0.5584	0.5794	0.3582	2.1609	0.0764	0.7489	35.1250	0.1768	3.3284	174.0000	0.2326	752.0000	0.4867	475.0000	976.0000	0.9295	0.8112
380	0.5534	0.5734	0.3595	2.2531	0.0795	0.7804	35.0000	0.1365	3.2769	163.0000	0.2227	735.0000	0.4662	455.0000	976.0000	0.9347	0.8233
381	0.4933	0.5745	0.3528	2.0439	0.0747	0.7337	35.5000	0.1733	3.2869	169.0000	0.2262	752.0000	0.4785	467.0000	976.0000	0.9481	0.8059
382	0.5371	0.5811	0.3580	2.1367	0.0831	0.7694	35.8750	0.1443	3.3537	161.0000	0.2116	768.0000	0.4693	458.0000	976.0000	0.9544	0.8279
383	0.5156	0.5706	0.3477	2.1495	0.0793	0.7698	35.6250	0.1479	3.2930	164.0000	0.2201	749.0000	0.5000	488.0000	976.0000	0.9319	0.8103
384	0.5219	0.5778	0.3642	2.0426	0.0833	0.7610	34.7500	0.1552	3.3099	165.0000	0.2203	752.0000	0.4662	455.0000	976.0000	0.9441	0.8175
385	0.5157	0.5822	0.3682	2.2324	0.0836	0.7626	35.0000	0.1607	3.2766	165.0000	0.2124	783.0000	0.4816	470.0000	976.0000	0.9438	0.8205
386	0.5433	0.5712	0.3463	2.1622	0.0788	0.7463	35.6250	0.1699	3.2857	168.0000	0.2246	752.0000	0.4877	476.0000	976.0000	0.9348	0.8067
387	0.5241	0.5772	0.3614	2.0727	0.0774	0.7677	36.0000	0.1527	3.3625	170.0000	0.2264	757.0000	0.4805	469.0000	976.0000	0.9339	0.8291
388	0.5480	0.5866	0.3633	2.1696	0.0860	0.7689	35.5000	0.1371	3.3383	162.0000	0.2207	737.0000	0.4785	467.0000	976.0000	0.9444	0.8299
389	0.5544	0.5734	0.3502	2.1092	0.0813	0.7783	36.1250	0.1417	3.4479	162.0000	0.2311	705.0000	0.4621	451.0000	976.0000	0.9206	0.8259
390	0.5287	0.5745	0.3613	2.2008	0.0802	0.7802	35.8750	0.1380	3.2845	165.0000	0.2218	747.0000	0.4898	478.0000	976.0000	0.9384	0.8266
391	0.5480	0.5728	0.3575	2.0787	0.0838	0.7694	35.0000	0.1570	3.1465	163.0000	0.2076	788.0000	0.5246	512.0000	976.0000	0.9391	0.8061
392	0.4931	0.5596	0.3305	2.1353	0.0698	0.7630	35.5000	0.1664	3.2765	160.0000	0.2319	695.0000	0.4447	434.0000	976.0000	0.9396	0.8237
393	0.5299	0.5756	0.3553	2.1374	0.0747	0.7451	35.7500	0.1859	3.4384	172.0000	0.2447	706.0000	0.4908	479.0000	976.0000	0.9278	0.8183
394	0.5241	0.5706	0.3460	2.1712	0.0825	0.7683	35.0000	0.1565	3.2288	157.0000	0.2151	736.0000	0.4477	437.0000	976.0000	0.9361	0.8126
395	0.5597	0.5761	0.3524	2.0099	0.0819	0.7743	35.7500	0.1538	3.4092	163.0000	0.2322	705.0000	0.4457	435.0000	976.0000	0.9418	0.8437
396	0.5325	0.5767	0.3650	2.1943	0.0841	0.7623	36.0000	0.1525	3.4693	166.0000	0.2274	736.0000	0.4672	456.0000	976.0000	0.9361	0.8245
397	0.5405	0.5712	0.3472	2.2047	0.0738	0.7640	35.3750	0.1537	3.2809	159.0000	0.2224	718.0000	0.4816	470.0000	976.0000	0.9359	0.8190
398	0.5638	0.5910	0.3692	2.0799	0.0830	0.7591	35.5000	0.1647	3.4342	177.0000	0.2366	751.0000	0.4672	456.0000	976.0000	0.9374	0.8278
399	0.5250	0.5723	0.3532	2.1649	0.0759	0.7560	35.1250	0.1528	3.3538	161.0000	0.2188	740.0000	0.4662	455.0000	976.0000	0.9324	0.8153
400	0.5641	0.5811	0.3687	2.3320	0.0833	0.7598	35.2500	0.1648	3.4161	172.0000	0.2299	750.0000	0.4703	459.0000	976.0000	0.9267	0.8123
401	0.5222	0.5717	0.3541	2.2016	0.0798	0.7643	36.1250	0.1450	3.2867	167.0000	0.2285	734.0000	0.4682	457.0000	976.0000	0.9346	0.8271
402	0.5401	0.5739	0.3481	2.1664	0.0836	0.7500	35.5000	0.1555	3.3370	172.0000	0.2356	733.0000	0.4652	454.0000	976.0000	0.9263	0.8169
403	0.5578	0.5811	0.3549	2.1683	0.0804	0.7766	34.8750	0.1541	3.4118	159.0000	0.2224	719.0000	0.4703	459.0000	976.0000	0.9388	0.8253
404	0.5547	0.5855	0.3814	2.1090	0.0830	0.7489	35.1250	0.1557	3.2822	171.0000	0.2346	734.0000	0.5010	489.0000	976.0000	0.9455	0.8265
405	0.5387	0.5745	0.3600	2.2114	0.0721	0.7576	35.5000	0.1590	3.3196	170.0000	0.2316	738.0000	0.4713	460.0000	976.0000	0.9363	0.8179
406	0.5546	0.5679	0.3564	2.1009	0.0824	0.7430	35.6250	0.1852	3.3269	164.0000	0.2187	753.0000	0.4795	468.0000	976.0000	0.9363	0.8244
407	0.5186	0.5822	0.3670	2.2260	0.0744	0.7583	35.5000	0.1533	3.3442	164.0000	0.2259	730.0000	0.5031	491.0000	976.0000	0.9384	0.8061
408	0.5575	0.5772	0.3612	2.1105	0.0797	0.7758	35.1250	0.1463	3.4795	157.0000	0.2211	715.0000	0.4744	463.0000	976.0000	0.9427	0.8387
409	0.5441	0.5811	0.3642	2.1048	0.0821	0.7600	35.6250	0.1662	3.2819	166.0000	0.2213	754.0000	0.4980	486.0000	976.0000	0.9443	0.8269
410	0.5157	0.5860	0.3592	2.1265	0.0763	0.7488	35.5000	0.1886	3.7000	175.0000	0.2566	688.0000	0.4303	420.0000	976.0000	0.9244	0.8351
411	0.5333	0.5673	0.3410	2.0375	0.0764	0.7531	36.0000	0.1566	3.2772	165.0000	0.2298	720.0000	0.4805	469.0000	976.0000	0.9375	0.8195
412	0.5413	0.5668	0.3628	1.9367	0.0775	0.7727	35.3750	0.1471	3.1878	162.0000	0.2189	743.0000	0.5020	490.0000	976.0000	0.9421	0.8314
413	0.5308	0.5811	0.3487	2.1494	0.0764	0.7726	35.6250	0.1468	3.3822	163.0000	0.2200	743.0000	0.4477	437.0000	976.0000	0.9435	0.8256
414	0.5435	0.5860	0.3576	2.1093	0.0803	0.7541	36.2500	0.1622	3.4286	175.0000	0.2397	732.0000	0.4734	462.0000	976.0000	0.9358	0.8190
415	0.5294	0.5761	0.3508	2.0653	0.0796	0.7648	35.7500	0.1537	3.3660	158.0000	0.2204	720.0000	0.4703	459.0000	976.0000	0.9444	0.8220
416	0.5199	0.5745	0.3604	2.2576	0.0801	0.7542	35.1250	0.1744	3.2308	172.0000	0.2296	753.0000	0.5061	494.0000	976.0000	0.9376	0.8123
417	0.5300	0.5706	0.3537	2.0260	0.0762	0.7720	34.7500	0.1498	3.2741	159.0000	0.2181	731.0000	0.4672	456.0000	976.0000	0.9466	0.8161
418	0.5543	0.5728	0.3512	2.1081	0.0802	0.7807	35.0000	0.1425	3.2654	159.0000	0.2134	749.0000	0.4672	456.0000	976.0000	0.9332	0.8296
419	0.5252	0.5805	0.3682	1.9877	0.0808	0.7853	35.3750	0.1423	3.4555	158.0000	0.2176	731.0000	0.4836	472.0000	976.0000	0.9466	0.8334
420	0.5220	0.5778	0.3490	2.1133	0.0843	0.7734	35.3750	0.1634	3.2759	156.0000	0.2194	715.0000	0.4641	453.0000	976.0000	0.9385	0.8266
421	0.5635	0.5816	0.3513	2.0393	0.0768	0.7706	35.0000	0.1585	3.3570	162.0000	0.2213	737.0000	0.4621	451.0000	976.0000	0.9484	0.8271
422	0.5530	0.5717	0.3443	2.0734	0.0785	0.7618	34.8750	0.1537	3.2921	165.0000	0.2292	722.0000	0.4559	445.0000	976.0000	0.9391	0.8251
423	0.5096	0.5640	0.3451	2.1791	0.0773	0.7522	35.7500	0.1720	3.2349	164.0000	0.2240	737.0000	0.4754	464.0000	976.0000	0.9403	0.8217
424	0.4990	0.5723	0.3421	2.1529	0.0733	0.7604	34.8750	0.1632	3.2176	169.0000	0.2256	752.0000	0.4898	478.0000	976.0000	0.9428	0.8206
425	0.5253	0.5750	0.3438	2.1474	0.0732	0.7563	35.7500	0.1594	3.1180	156.0000	0.2164	726.0000	0.4949	483.0000	976.0000	0.9366	0.8115
426	0.5460	0.5899	0.3610	2.1379	0.0827	0.7635	35.0000	0.1504	3.3318	157.0000	0.2175	725.0000	0.4600	449.0000	976.0000	0.9517	0.8311
427	0.5566	0.5761	0.3580	2.1464	0.0796	0.7645	34.8750	0.1466	3.3303	169.0000	0.2325	731.0000	0.4436	433.0000	976.0000	0.9302	0.8252
428	0.5376	0.5745	0.3557	2.2961	0.0759	0.7464	35.6250	0.1642	3.3100	170.0000	0.2276	753.0000	0.4826	471.0000	976.0000	0.9389	0.8190
429	0.5595	0.5844	0.3540	2.1033	0.0776	0.7658	35.8750	0.1553	3.4372	170.0000	0.2415	707.0000	0.4570	446.0000	976.0000	0.9307	0.8246
430	0.5119	0.5756	0.3698	2.0951	0.0810	0.7588	35.3750	0.1577	3.3700	170.0000	0.2270	757.0000	0.4846	473.0000	976.0000	0.9273	0.8072
431	0.5507	0.5701	0.3655	2.1265	0.0824	0.7606	35.5000	0.1542	3.3737	170.0000	0.2294	743.0000	0.4990	487.0000	976.0000	0.9327	0.8181
432	0.5330	0.5613	0.3612	2.1536	0.0763	0.7706	35.6250	0.1479	3.2041	161.0000	0.2124	768.0000	0.5020	490.0000	976.0000	0.9505	0.7983
433	0.5841	0.5910	0.3751	2.0085	0.0800	0.7778	36.0000	0.1442	3.5326	164.0000	0.2333	705.0000	0.4713	460.0000	976.0000	0.9447	0.8331
434	0.4853	0.5734	0.3638	2.2293	0.0765	0.7488	35.5000	0.1616	3.1747	170.0000	0.2326	737.0000	0.4867	475.0000	976.0000	0.9322	0.8056
435	0.5494	0.5701	0.3575	1.9683	0.0825	0.7771	35.1250	0.1280	3.3901	156.0000	0.2158	726.0000	0.4570	446.0000	976.0000	0.9504	0.8347
436	0.5237	0.5800	0.3712	2.3859	0.0770	0.7613	35.1250	0.1390	3.2475	170.0000	0.2160	793.0000	0.5092	497.0000	976.0000	0.9445	0.8030
437	0.5459	0.5778	0.3646	2.2151	0.0825	0.7794	35.8750	0.1403	3.2270	160.0000	0.2062	781.0000	0.5010	489.0000	976.0000	0.9411	0.8239
438	0.5047	0.5690	0.3429	2.0752	0.0741	0.7688	35.8750	0.1630	3.5107	161.0000	0.2252	718.0000	0.4293	419.0000	976.0000	0.9331	0.8316
439	0.5423	0.5739	0.3628	2.0966	0.0824	0.7546	35.2500	0.1497	3.4017	168.0000	0.2298	735.0000	0.4693	458.0000	976.0000	0.9361	0.8269
440	0.5536	0.5657	0.3433	2.1512	0.0724	0.7550	35.3750	0.1463	3.2873	162.0000	0.2321	701.0000	0.4744	463.0000	976.0000	0.9344	0.8270
441	0.5332	0.5706	0.3560	2.1188	0.0755	0.7597	35.1250	0.1581	3.3174	163.0000	0.2206	741.0000	0.4939	482.0000	976.0000	0.9366	0.8312
442	0.5363	0.5712	0.3581	2.3777	0.0785	0.7432	36.0000	0.1747	3.2437	172.0000	0.2318	744.0000	0.4498	439.0000	976.0000	0.9382	0.8128
443	0.5083	0.5706	0.3509	2.0307	0.0766	0.7379	35.7500	0.1721	3.4834	176.0000	0.2468	716.0000	0.4621	451.0000	976.0000	0.9330	0.8291
444	0.5299	0.5723	0.3531	2.2362	0.0773	0.7648	35.3750	0.1568	3.2386	171.0000	0.2301	745.0000	0.4723	461.0000	976.0000	0.9409	0.8157
445	0.5013	0.5827	0.3454	2.0832	0.0744	0.7457	35.1250	0.1510	3.2793	168.0000	0.2337	721.0000	0.4549	444.0000	976.0000	0.9404	0.8245
446	0.5039	0.5827	0.3588	2.0575	0.0764	0.7675	35.5000	0.1587	3.2857	161.0000	0.2121	765.0000	0.5092	497.0000	976.0000	0.9425	0.8217
447	0.5371	0.5706	0.3443	2.0470	0.0786	0.7808	35.7500	0.1554	3.3214	156.0000	0.2164	724.0000	0.4590	448.0000	976.0000	0.9351	0.8266
448	0.4953	0.5855	0.3612	2.1871	0.0815	0.7402	35.2500	0.1847	3.5938	177.0000	0.2496	711.0000	0.4314	421.0000	976.0000	0.9283	0.8221
449	0.5319	0.5805	0.3707	2.2400	0.0757	0.7888	35.2500	0.1450	3.5395	163.0000	0.2254	725.0000	0.4672	456.0000	976.0000	0.9379	0.8298
450	0.5088	0.5794	0.3537	2.0708	0.0800	0.7590	35.1250	0.1692	3.4154	163.0000	0.2362	692.0000	0.4662	455.0000	976.0000	0.9350	0.8253
451	0.5223	0.5695	0.3499	2.0809	0.0760	0.7643	35.2500	0.1579	3.2030	155.0000	0.2174	717.0000	0.4846	473.0000	976.0000	0.9372	0.8294
452	0.5409	0.5651	0.3501	2.1071	0.0768	0.7572	35.7500	0.1611	3.4031	165.0000	0.2367	700.0000	0.4703	459.0000	976.0000	0.9414	0.8197
453	0.5339	0.5805	0.3683	2.2234	0.0854	0.7622	36.0000	0.1603	3.3570	174.0000	0.2269	770.0000	0.4621	451.0000	976.0000	0.9377	0.8174
454	0.5532	0.5750	0.3674	2.2314	0.0764	0.7724	35.6250	0.1546	3.2411	165.0000	0.2206	752.0000	0.4887	477.0000	976.0000	0.9255	0.8106
455	0.5573	0.5816	0.3594	2.2863	0.0782	0.7662	35.5000	0.1566	3.1824	159.0000	0.2163	737.0000	0.4887	477.0000	976.0000	0.9376	0.8067
456	0.5385	0.5800	0.3424	2.0408	0.0786	0.7724	35.7500	0.1481	3.3134	160.0000	0.2257	711.0000	0.4805	469.0000	976.0000	0.9339	0.8269
457	0.5068	0.5811	0.3633	2.2432	0.0741	0.7548	35.7500	0.1576	3.3901	171.0000	0.2336	736.0000	0.4754	464.0000	976.0000	0.9416	0.8234
458	0.5297	0.5816	0.3569	2.1291	0.0759	0.7559	35.8750	0.1524	3.3297	170.0000	0.2326	736.0000	0.4662	455.0000	976.0000	0.9348	0.8140
459	0.5359	0.5783	0.3572	2.1806	0.0811	0.7595	35.7500	0.1549	3.2718	167.0000	0.2197	764.0000	0.5051	493.0000	976.0000	0.9372	0.8150
460	0.5225	0.5745	0.3681	2.1080	0.0804	0.7701	35.3750	0.1465	3.2273	167.0000	0.2206	759.0000	0.4959	484.0000	976.0000	0.9354	0.8269
461	0.5256	0.5618	0.3471	2.0643	0.0782	0.7429	35.3750	0.1713	3.2825	166.0000	0.2335	715.0000	0.4498	439.0000	976.0000	0.9413	0.8230
462	0.5165	0.5750	0.3552	2.0735	0.0806	0.7634	35.7500	0.1671	3.3326	160.0000	0.2189	735.0000	0.4590	448.0000	976.0000	0.9429	0.8162
463	0.5328	0.5596	0.3437	2.1284	0.0753	0.7444	35.7500	0.1677	3.3349	167.0000	0.2403	701.0000	0.4406	430.0000	976.0000	0.9215	0.8228
464	0.5368	0.5767	0.3570	2.1118	0.0780	0.7530	36.0000	0.1438	3.2598	173.0000	0.2285	760.0000	0.4969	485.0000	976.0000	0.9355	0.8081
465	0.5133	0.5712	0.3467	2.1608	0.0722	0.7658	35.6250	0.1453	3.1996	167.0000	0.2180	771.0000	0.4928	481.0000	976.0000	0.9390	0.8094
466	0.5287	0.5657	0.3404	2.0270	0.0730	0.7626	35.0000	0.1417	3.3107	160.0000	0.2279	705.0000	0.4682	457.0000	976.0000	0.9376	0.8275
467	0.5419	0.5877	0.3678	2.2042	0.0842	0.7655	35.2500	0.1458	3.3257	169.0000	0.2227	764.0000	0.4939	482.0000	976.0000	0.9372	0.8140
468	0.5547	0.5756	0.3516	2.0545	0.0822	0.7674	35.6250	0.1535	3.2175	168.0000	0.2240	752.0000	0.4805	469.0000	976.0000	0.9348	0.8227
469	0.5379	0.5794	0.3690	2.1984	0.0785	0.7477	35.5000	0.1641	3.3615	174.0000	0.2283	766.0000	0.4846	473.0000	976.0000	0.9452	0.8107
470	0.5275	0.5772	0.3587	2.1195	0.0762	0.7677	35.0000	0.1478	3.2836	156.0000	0.2080	753.0000	0.4877	476.0000	976.0000	0.9495	0.8301
471	0.5456	0.5800	0.3597	2.3062	0.0816	0.7742	35.3750	0.1552	3.2561	170.0000	0.2171	787.0000	0.5000	488.0000	976.0000	0.9403	0.8012
472	0.5067	0.5822	0.3612	2.1778	0.0716	0.7479	35.1250	0.1469	3.3099	175.0000	0.2312	765.0000	0.4959	484.0000	976.0000	0.9386	0.8102
473	0.5419	0.5745	0.3586	2.1697	0.0806	0.7703	35.8750	0.1448	3.2992	166.0000	0.2190	760.0000	0.4898	478.0000	976.0000	0.9447	0.8174
474	0.5432	0.5789	0.3622	2.1902	0.0778	0.7668	35.7500	0.1508	3.2782	171.0000	0.2271	757.0000	0.4898	478.0000	976.0000	0.9339	0.8247
475	0.5666	0.5673	0.3445	2.1082	0.0777	0.7549	34.8750	0.1424	3.3026	164.0000	0.2281	721.0000	0.4672	456.0000	976.0000	0.9307	0.8092
476	0.5061	0.5877	0.3555	2.1757	0.0789	0.7550	35.7500	0.1729	3.3347	171.0000	0.2274	757.0000	0.4836	472.0000	976.0000	0.9313	0.8119
477	0.5590	0.5794	0.3606	2.0294	0.0834	0.7655	35.3750	0.1405	3.1506	166.0000	0.2136	783.0000	0.5102	498.0000	976.0000	0.9464	0.8215
