accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
198	0.3856	0.4693	0.3538	0.8423	0.0086	0.6329	35.9474	0.3251	670.0000	185.0000	0.2761	684.0000
199	0.3703	0.4677	0.3517	0.8469	0.0088	0.6374	36.1053	0.3193	699.0000	181.0000	0.2589	719.0000
200	0.3907	0.4733	0.3582	0.8381	0.0087	0.6412	36.0000	0.3151	739.0000	190.0000	0.2571	754.0000
201	0.3945	0.4716	0.3571	0.8411	0.0086	0.6353	36.0526	0.3211	685.0000	186.0000	0.2715	698.0000
202	0.4044	0.4691	0.3433	0.8471	0.0089	0.6284	36.1579	0.3298	699.0000	195.0000	0.2790	715.0000
203	0.3837	0.4709	0.3486	0.8421	0.0085	0.6545	36.2632	0.3118	697.0000	188.0000	0.2697	717.0000
204	0.3767	0.4689	0.3564	0.8471	0.0093	0.6282	35.9474	0.3422	663.0000	186.0000	0.2805	676.0000
205	0.4141	0.4670	0.3523	0.8560	0.0091	0.6578	36.1053	0.3039	649.0000	169.0000	0.2604	669.0000
206	0.4052	0.4654	0.3479	0.8445	0.0085	0.6294	36.2105	0.3321	684.0000	187.0000	0.2734	705.0000
207	0.4083	0.4689	0.3500	0.8467	0.0088	0.6526	36.0526	0.3107	667.0000	172.0000	0.2579	690.0000
208	0.3999	0.4705	0.3577	0.8314	0.0090	0.6489	36.1053	0.3174	692.0000	186.0000	0.2688	709.0000
209	0.3922	0.4730	0.3638	0.8399	0.0085	0.6248	36.0000	0.3321	709.0000	201.0000	0.2835	727.0000
210	0.4139	0.4702	0.3611	0.8373	0.0089	0.6420	35.8947	0.3333	673.0000	185.0000	0.2749	690.0000
211	0.3886	0.4693	0.3595	0.8352	0.0092	0.6259	36.0526	0.3260	693.0000	194.0000	0.2799	708.0000
212	0.4012	0.4651	0.3440	0.8446	0.0081	0.6478	36.0000	0.3131	673.0000	180.0000	0.2675	694.0000
213	0.3874	0.4695	0.3469	0.8422	0.0087	0.6419	36.1053	0.3186	691.0000	184.0000	0.2663	700.0000
214	0.4347	0.4684	0.3471	0.8557	0.0088	0.6411	35.6842	0.3249	689.0000	173.0000	0.2511	704.0000
215	0.4079	0.4665	0.3495	0.8454	0.0087	0.6527	36.2105	0.3198	654.0000	176.0000	0.2691	668.0000
216	0.3809	0.4670	0.3551	0.8467	0.0088	0.6263	36.1053	0.3384	675.0000	183.0000	0.2711	688.0000
